0	0	0	1	1	1
RGD735175	11.431519	11.432842	11.541627	11.628528	11.563861	11.7556925
Tacstd2	8.838363	8.3575115	8.546182	7.8541226	6.5288815	9.2312
Commd10	9.770666	9.882915	9.815686	9.861767	9.305914	9.612048
Col4a5	11.780633	11.827079	11.602255	11.682025	11.448754	11.427504
Mrpl50	8.792817	8.279771	8.204758	8.925867	9.259175	9.263344
Gtl6	9.3745775	9.806558	9.073379	9.194858	9.847144	8.965075
Zc3hc1	8.75327	8.751136	8.492748	8.177204	8.152602	8.529622
Nnt_mapped	12.459543	12.510554	12.233002	12.27447	12.095802	12.513806
LOC500877	10.329483	10.54392	10.092248	10.456433	10.546245	10.413414
Rhoc	12.004801	12.132512	11.97565	11.787413	12.137091	11.75079
Ak3l1	13.388627	13.803137	13.127854	13.454442	14.036625	13.147732
Tubb2	13.159732	13.2697735	13.274596	13.068177	13.524886	13.073778
RGD1307672	9.511001	9.309475	9.164248	8.877535	9.485621	9.195514
Chordc1	10.510726	10.247981	10.282388	10.052758	10.730025	10.317355
Kars	9.96657	9.854561	9.8956585	9.730479	9.309197	9.521289
Bcl2l13	8.06817	8.397985	8.478148	8.584067	8.378948	8.797742
Ppil3	8.962365	9.033952	9.060497	8.792817	8.751485	8.534734
Pex5	10.38128	10.632436	10.499367	10.449205	10.655819	10.479024
Triobp	10.545576	10.573251	10.598197	10.601337	10.630527	10.545576
Cept1	10.500101	10.578296	10.475763	10.890138	10.270646	10.659474
RGD1306819	8.365792	8.615718	8.315801	8.28358	8.709556	8.459365
RGD1565814	10.212933	9.660448	9.7797	9.2899	9.893301	9.513563
Anapc4	10.101471	9.846031	9.659428	9.872281	9.746491	9.818311
Wbp11	8.795636	8.539778	8.575389	8.689988	8.506511	8.758894
RGD1305721	10.01086	10.563116	9.853979	10.315844	10.563773	9.736346
Za20d3	11.922546	12.088973	11.807245	11.8663	12.431486	11.910981
Dpy19l1	9.147081	9.204136	9.040284	9.206784	9.435838	9.366728
Chn2	8.853713	8.95616	8.804433	8.490835	8.647528	8.496
Ulk2	7.806439	7.8263535	7.7888474	7.9643517	8.651776	7.2750044
Slc25a30	12.855927	12.798375	12.965375	12.7745695	12.916845	12.802194
Med25	11.174811	11.1427	11.180197	11.159813	10.867436	11.133576
Man1a	8.083049	8.169983	7.9558244	8.243354	8.88694	7.871172
Arcn1	9.392096	9.275676	9.450777	9.4127655	9.084879	9.447727
Gclc	14.580121	14.297666	14.5566225	14.408451	14.557474	14.460216
Fbxo9	11.631563	11.868109	11.642876	11.3214655	11.934033	11.590022
Sirt7	10.450825	10.276774	10.213856	9.908954	10.061598	10.344053
Ercc1	8.4135895	8.434229	8.412383	8.372651	7.992942	8.406919
Sostdc1	12.664889	12.686877	12.591981	12.114045	12.031954	12.465762
Papss1	11.992433	12.170586	11.951426	11.813066	11.631441	11.806109
Lyplal1	10.982696	10.820301	10.784366	11.00589	11.604541	10.592821
Rom1	6.5573945	6.460539	6.648619	6.6045914	6.2593865	6.4278097
Mgll	13.803137	13.079245	13.559585	13.857759	13.08456	13.2561245
Plod2	10.614235	10.55733	10.631939	9.876288	9.965044	10.54057
Mtpn	11.760561	11.998643	12.000495	11.495108	11.994362	11.610629
Tjp1	10.904066	10.979546	10.983975	11.274028	11.118573	10.989958
RGD1564804	8.97675	8.915545	8.885757	8.725545	8.4515705	8.716301
LOC361420	0.38047847	8.0399685	8.037711	7.3916574	7.9663963	7.818178
Hmg20b	10.320433	10.4372015	10.439555	10.404843	9.718523	10.034089
Egfl3	8.153079	8.469738	8.449401	8.361286	8.672499	8.192277
Ppap2c	11.252141	11.459709	11.667305	11.545456	11.42332	11.1924095
Tex261	11.418125	10.810822	11.758261	11.053099	10.898922	11.254572
Atp6v1a1	12.991628	12.957899	12.71088	13.026298	12.99633	12.953397
Cln6	12.369174	12.304471	12.190284	12.151453	12.401424	11.735999
RGD1563250	11.443527	11.504843	11.693775	11.411563	10.941247	11.274028
Alg12	8.084703	8.012158	8.394469	8.310337	7.983541	8.460131
