0	0	0	1	1	1
Adipor2	8.775938	8.599921	8.823426	10.26617	9.596639	9.637127
Sel1h	8.796337	8.882437	8.518409	8.881412	9.140253	9.272453
RGD1308828	9.3016	8.881748	9.08953	9.1009445	8.8387375	8.609267
Pdgfa	8.01045	7.535782	7.8666177	8.350968	8.578611	8.662173
Cox7b	12.604674	12.939569	12.598838	12.977024	12.407118	12.618683
RGD1559454	6.570852	6.58835	5.682959	6.522058	6.668778	6.411939
Wwp1	7.1993713	7.1094565	7.0612826	7.435572	7.7449675	7.5268908
Dre1	10.240638	10.412612	10.356212	10.23609	10.534227	10.486339
Ly86	9.100568	8.938335	8.674447	8.697456	8.902179	9.112495
Scye1	9.282779	8.9244995	8.932805	9.028911	8.463326	8.395738
Metapl1	6.649492	6.457723	6.2739472	6.225649	6.154179	6.7359138
Lzts1	4.765432	3.896942	3.765234	3.492289	4.788721	4.298563
Pde6d	10.285731	10.36966	10.236507	10.518847	10.285211	10.4968605
Cox15	0.38047847	9.986966	10.137448	10.161503	9.613921	9.854561
RGD1566052	8.2580805	8.558792	8.202395	8.435311	8.587231	8.58479
LOC368062	9.943144	10.090936	9.751039	10.090742	10.703415	10.26343
Cal	8.35218	8.367326	7.7676883	8.215552	8.461837	8.10113
RGD1311037	8.406919	8.033246	8.555739	8.955838	8.284562	8.01045
Nudt4	13.118223	12.747239	12.94227	12.723984	13.305029	12.7240925
LOC293103	10.569852	10.661246	10.734491	10.713675	10.5334	10.730186
Ndufa8	12.701754	12.758972	12.669992	12.494396	12.716263	12.694255
RGD1564237	4.224206	4.6509514	4.5836964	4.058131	4.124007	4.1380334
Hiat1	11.259371	11.685136	11.053549	11.394481	11.5211	11.510359
RGD1304721	8.806841	8.710615	8.732262	8.598797	8.882128	8.454984
Tnfsf13	9.593442	10.044482	9.216626	10.124622	10.207309	10.273037
RGD1564930	11.206581	11.25578	10.851927	11.302493	11.016083	11.107382
Oxnad1	9.320007	9.790912	9.273172	9.227636	9.373164	10.2348385
Edf1	10.068786	9.81636	10.036655	10.019454	10.079233	9.883251
Abhd14b	12.778473	12.675723	12.914937	12.63623	12.232359	12.510554
RGD1560152	9.829524	9.688876	9.826262	9.769169	9.429488	9.469019
RGD735175	11.431519	11.432842	11.541627	11.327601	0.6586129	11.315202
Tacstd2	8.838363	8.3575115	8.546182	9.704819	9.867049	8.549301
Commd10	9.770666	9.882915	9.815686	9.702882	9.963977	9.972662
