0	0	0	1	1	1
Inpp5a	9.455442	9.822927	9.517377	9.712698	9.23186	9.468361
RGD1564042	8.051688	8.252722	8.002112	8.348708	7.7476625	8.188365
Ncor1	9.026547	9.027216	8.72005	9.005118	8.719824	9.008198
Anp32e	11.9800625	12.109474	11.910569	11.688179	11.745845	11.834115
Isrip	10.012197	10.026502	10.194234	10.605482	10.630687	10.48953
Treh	11.571276	11.312653	11.072296	11.908938	12.212467	11.9800625
Commd7	8.446852	8.354436	8.513261	8.188688	8.093747	8.713442
RGD1306781	7.174405	7.110592	7.0419526	7.9698715	7.8461375	8.00701
Pvrl2	8.790701	8.5090885	8.423485	9.446167	8.922411	9.117177
Tspan6	9.946512	9.345315	9.127541	9.7698145	9.093217	9.640365
RGD1564982	6.2484508	6.0362554	6.4104247	6.531643	6.179971	6.3432927
Extl2	7.9366426	7.6165752	7.7146897	7.529195	7.338098	7.5710325
Brms1	9.968621	9.699863	10.185544	9.4914255	9.674657	9.732434
Ss18	9.714195	9.734375	9.628326	9.961005	9.803919	9.949827
Bysl	8.460131	8.905941	8.863378	8.874395	9.107866	8.792817
Ptdss1	10.713833	10.931292	10.459602	10.568011	10.548914	10.760504
Hmgn3	11.096276	11.4556265	11.236112	11.38799	11.522837	11.348083
RGD1307493	6.394497	7.1875415	6.2601957	7.439687	7.107259	7.2686586
Cdc26	10.491954	10.682391	10.375642	10.482107	10.712936	10.661246
Bcas2	11.1678505	10.96916	11.139942	11.120838	10.959827	11.211376
Agpat6	11.102887	10.836436	10.97147	11.008924	11.132441	11.290175
Nras	8.320347	8.418788	8.298913	8.724457	8.971231	8.878944
Ddx5	10.160273	9.866338	10.117666	10.691991	10.162394	10.775258
LOC297530	10.757757	10.628097	10.539896	10.155025	10.191904	10.341745
LOC503164	0.38047847	0.08420816	5.9339404	7.7489176	6.5094066	7.7105036
RGD1308279	8.414332	8.414332	8.220542	8.510151	8.640738	8.785093
Rnf7	11.18175	11.211376	11.213409	11.002545	11.031432	11.532695
Pcp2	9.342718	9.581124	9.952119	9.140834	9.41212	9.500036
Lztr1	9.156419	9.489717	9.408018	8.5721855	8.700649	8.952092
Vps36	10.049337	10.016937	10.309453	9.9943	10.181824	10.256048
Mrps33	11.49371	11.775632	11.647454	11.458195	11.680485	11.752411
Stat5b	7.0735364	7.082534	7.444366	7.083965	6.6639714	6.925689
RGD1305679	9.572826	9.927686	9.519334	10.117508	10.114892	10.095855
Pcgf6	8.281321	8.48941	8.244846	9.06672	9.241031	8.974681
Zhx1	9.383065	9.664991	9.873065	9.222381	8.912088	9.377793
