0	0	0	0	0	1	1
Mterfd3	8.285778	7.9082704	7.498317	7.5131316	7.8644032	7.9212003	8.122409
Cbll1	7.6743355	8.678582	8.595652	8.251946	7.885742	8.785447	8.165441
Trip13	7.3614345	6.9837294	6.8440037	7.375128	7.082836	6.884438	6.6600723
Dlgap1	7.920638	6.707199	7.164642	0.58560354	0.335041	7.5301886	7.468477
LOC304138	7.9082704	8.406108	8.568231	7.5948544	7.9114814	8.717337	8.590224
Inpp5a	8.945296	9.7020235	9.5843725	9.767441	9.336604	9.942948	9.352969
RGD1564042	9.022516	8.691382	8.161977	8.690699	8.538688	8.812808	8.596052
Ncor1	8.728433	9.225375	9.262696	8.807562	9.179371	9.66996	9.184512
Anp32e	11.335097	11.819763	11.804447	11.623992	11.790608	11.888173	11.984478
Isrip	11.90503	11.512889	10.531413	10.961875	11.072765	9.313809	11.154053
Treh	9.510525	11.082585	11.054212	10.78177	10.901921	10.689303	10.603781
Commd7	9.3201275	7.825175	8.65358	8.520861	8.505098	9.27735	9.05838
RGD1306781	8.156969	7.2385235	7.18099	0.58560354	8.0090685	7.1097665	6.210125
Pvrl2	9.198899	8.721961	8.704225	9.05887	9.414467	9.037044	9.468872
Tspan6	10.203857	10.038546	9.537472	8.509815	8.826152	9.43261	9.956495
RGD1564982	5.177621	4.8388677	5.362769	5.8723006	5.8230166	6.6550617	6.5609226
Extl2	7.8467765	8.18106	7.2760425	7.4555306	7.4558353	7.6120706	7.4845085
Brms1	9.710557	9.113241	8.867035	9.226601	9.169414	9.597103	9.657495
Ss18	9.308259	10.123012	10.257499	10.304523	10.442611	10.337697	8.46571
Bysl	9.105329	8.045655	7.917335	8.318831	8.059453	8.758539	8.301382
Ptdss1	9.825827	10.482755	10.1092005	10.422115	10.0844965	10.255142	10.226941
Hmgn3	10.84386	11.4676	10.832604	10.868577	11.202837	10.918973	10.36194
RGD1307493	7.434872	6.98487	7.1372533	6.730897	6.9693947	6.9949546	4.774649
Cdc26	9.854157	9.754665	10.471723	10.576608	9.746491	10.258793	10.128572
Bcas2	11.222963	11.41391	11.226919	11.25699	10.978381	11.091614	10.884739
Agpat6	10.576271	10.6981535	10.24944	0.58560354	10.75482	10.916963	9.810913
Nras	8.15533	8.594874	8.713442	8.79842	8.798083	8.983299	8.292964
Ddx5	9.891767	9.731351	10.219449	9.546512	9.827362	10.987692	11.523673
LOC297530	10.527742	10.51868	9.826255	10.434831	10.608902	10.961721	11.293409
LOC503164	8.037255	7.5891867	7.0701604	7.0119686	7.781252	7.9167647	8.158989
RGD1308279	7.3747263	8.316386	8.469001	8.190721	8.50942	8.879295	8.849227
Rnf7	11.680239	11.399522	11.2364025	11.389412	11.264113	11.555292	11.536455
Pcp2	10.644319	9.721597	9.436084	9.982847	9.999706	9.960336	9.757225
Lztr1	9.33503	8.476916	8.318054	9.095886	8.792468	9.369078	9.088866
Vps36	10.922874	10.1966095	10.229755	10.339425	10.220732	10.385062	10.221744
Mrps33	12.675499	12.182455	12.093602	12.093602	12.204835	12.491198	12.323599
Stat5b	6.891916	6.970882	6.959684	7.2143736	7.155068	8.107182	7.8894663
RGD1305679	10.356867	9.926649	10.351812	10.563934	10.226657	10.540403	10.186002
Pcgf6	8.264163	8.37853	8.246502	8.3575115	8.005647	7.987837	7.9444175
Zhx1	8.289625	9.268661	9.37393	9.426366	9.235482	9.690574	9.432509
LOC500300	10.187916	10.076646	9.399286	9.648819	9.562351	11.675709	11.795121
RGD1306682	9.927303	9.370124	8.818725	8.793516	9.185341	9.923483	8.527435
Psmd13	11.652586	10.602749	11.113047	11.7556925	11.281229	11.716662	11.437134
LOC501925	7.8485317	8.301766	8.196246	8.128814	7.9070735	8.569295	8.498105
Epb4.1l5	10.621702	0.44538793	10.147397	10.408734	10.260255	10.3462	10.8167095
Pde4b	9.076517	9.291329	9.335548	10.100082	10.118909	10.497501	10.533357
Papd4	9.53053	10.465705	10.221673	10.056931	10.1773	10.217095	10.664032
Bdp1	9.453664	10.210394	10.353397	9.757042	10.061598	10.003792	10.240086
Srpk1	8.0828705	9.082565	9.233161	9.001341	8.93038	9.053914	8.912137
Cda	2.7484877	8.200825	4.048845	3.7429285	3.7004912	3.2413628	9.256126
RGD1564315	7.117855	7.7139297	7.8889923	8.121566	7.705252	7.3456693	6.984836
Ctnnb1	10.606178	10.89576	10.850987	10.891112	11.082734	11.081628	11.425015
MGC95014	9.445264	9.095956	8.756103	9.062268	9.122866	9.51524	8.008131
RGD1304910	6.694394	7.648646	8.065676	7.881832	7.9176674	8.442744	8.25966
Adipor2	8.150528	8.533951	9.105254	9.791571	9.625915	8.522653	4.8942046
Sel1h	8.254859	9.19364	9.325843	8.928607	9.003759	9.477825	8.447158
RGD1308828	8.853731	8.511236	8.484292	8.62642	8.854795	8.736648	9.007395
Pdgfa	7.0206404	8.4208975	7.3044605	7.9755187	7.8257656	8.270861	8.201454
Cox7b	13.687712	12.898625	13.42076	13.159732	13.506758	13.7496605	12.145671
RGD1559454	7.523572	6.6025405	6.2190413	6.0097213	5.7742214	6.616732	6.7816176
Wwp1	4.269439	5.141999	7.2622705	6.9090753	7.1164026	5.17493	6.2289386
Dre1	9.774835	9.842301	10.354158	9.4490185	9.632382	10.495069	9.966607
Ly86	8.503256	8.797051	8.247256	9.016296	8.717337	8.65393	9.080777
Scye1	7.9503174	7.806172	7.793766	8.615718	8.011634	8.585849	8.709531
Metapl1	7.4379325	7.0583944	6.6587563	6.78095	6.567152	7.0053473	5.348868
Lzts1	6.2306094	4.1414485	4.3311605	2.7870607	3.7096252	5.310389	3.6275353
Pde6d	10.4456215	10.490007	10.322667	10.394659	10.707322	10.367187	10.458693
Cox15	7.7797427	8.882461	9.371982	9.694044	9.612457	9.215732	9.12702
RGD1566052	8.222124	8.910745	8.693512	8.826503	8.4897375	8.988062	7.849913
LOC368062	9.661286	10.329138	10.149568	10.182538	10.457054	10.272133	9.299905
Cal	6.9941125	8.133528	8.122364	7.7973785	8.171088	8.460455	8.370256
RGD1311037	8.575436	7.557999	7.8452554	8.224642	7.2231894	6.905838	6.550063
Nudt4	12.743103	13.14148	12.962558	12.507267	13.051908	13.290721	13.9954
LOC293103	11.02047	10.994989	11.065255	10.826866	10.913952	11.139154	11.0757265
Ndufa8	13.190375	13.031257	12.8771925	12.921622	12.8558235	12.944164	13.041804
