0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ACBD4	8.24805658284289	8.83058007034732	8.78401882895506	7.63888370667015	7.35811072423488	6.38362167287939	6.70547279544026	7.31384990500093	7.30762953875988	7.12053327059958	7.74128675966416	7.31349955478891	6.89713547719804	7.01090895792856	7.09328467526593	7.09586139154831	6.67386999430313	8.25561276680659	7.98018210447509	8.36344230782958	7.89420857474084	8.62391667723209	8.7209725384565	8.47943431494013	8.03698066638045	8.8721881593869	8.43173681718488	8.5180930783127	8.59742772150496	8.26604988421829	8.03527875620799	8.39436754554794	8.55564289471725	8.68160452558933	8.29062434217102	8.46852823534456	8.35522984260231	8.10752591622525	8.92440684513198	8.06130612624461	9.00385097220739	8.45626354990784	8.61162352782592	8.16694156902848	8.36689357329425	8.62802235826642	8.36665017282805	8.17583696227048	8.42922257058576	8.46037415586937	8.69705212178259	8.19615565493538	8.18048979939505
ACIN1	7.22489538917001	7.87584790784096	7.71462242095247	7.47019375189825	7.05039730885724	6.36095748296459	7.10220353136546	7.38318011090905	7.3853231674843	7.17211683538208	7.31595699064409	7.23572945491234	6.84351513662492	7.16024008881683	6.59776278202629	6.64698961581265	6.15204440327411	7.47559013642708	7.20229446434344	7.72861947774375	7.54096815632411	7.90279783546298	8.06742666632614	7.85168614647606	7.50239016519386	7.92609240395075	7.59394997877717	7.95898951750987	7.90690945307567	7.62034283823512	7.45957268763516	7.51793920174005	7.91544456741873	7.94040103387694	7.29079777502284	7.88082927483913	7.67786210693139	7.50818362701703	7.96000793707895	7.34393986392953	7.8626651591716	7.42471395735138	7.94662065257049	7.47659366364947	7.5117206014278	7.76473935601201	7.4889208121383	7.31774318772163	7.43504261789894	7.47362174259342	7.58549470177941	7.5113770400172	7.36379948309765
ACO2	11.0030037144914	11.027592472205	11.4711660748068	11.0714266160982	9.98145590102104	9.47946549930493	9.51989241582401	11.0266378843306	10.7915222329548	10.6817262536405	11.0803484783127	10.7035599852212	10.6768333121847	10.1755966011657	10.4245071306783	10.0927619657635	10.298411140913	6.76771493159455	6.56156537121342	6.43864826101407	6.25965069968527	6.78062325773981	7.33932812404233	6.81639756115984	6.2502339220617	7.28811482402285	6.61649395371997	6.94418416331591	6.71805273731781	6.68666061865384	6.63641175645062	6.31410161095707	6.70254650237955	11.7471882704156	10.6986072415535	10.5760661905851	10.4438149086021	9.84153177127329	11.0683088533749	10.6542753430548	11.336406839213	10.6247159613748	10.686773642592	10.4945911159371	10.3802704431569	10.7379794813759	10.8969891113427	10.3918017613593	11.0420142448285	10.5512995355077	11.2918670071274	10.252859392489	10.2995860472167
ACP2	8.96412232045329	8.97059708729845	9.08848423168247	8.89361551133074	8.8537921466015	8.58363631769051	8.32377658919258	9.42999066816755	8.76459013324916	8.7893060724585	9.54778740910986	9.46392474560466	8.76088572858388	8.34706593898668	8.57416628338125	8.35960490871314	8.43654713922772	9.15143146225411	9.01202371592274	9.19094334405088	8.79597111757253	9.40382887473261	9.44666658309108	9.52638871069274	8.95570276965995	9.45843526315755	9.08881964270665	9.25992765504749	9.25376331552105	9.30963763359223	9.12288263274768	9.07306953712203	9.23996832603798	9.40217107040304	9.2650430490788	9.47416089465799	9.07465606969024	8.84516484775605	9.50841741773861	8.86896302591569	9.53599732041537	9.02294953552845	9.25244015616292	9.04065049199551	9.00989621108832	9.3230202916327	8.7876018780693	8.65631604985976	9.23484141710044	9.30750263580212	9.35868851127037	8.80788305563375	8.88981076100825
ACP5	9.38273478945161	9.37363217242192	9.77422894775302	8.93803699311163	7.11027905927656	6.32008592260844	7.09925122717429	9.13064459682291	8.44838813594702	8.25318509246759	9.17112359715465	7.89274277161796	8.16912634487245	7.01268920544726	7.35814947437626	7.09317807051219	7.60295532033262	9.15464477563586	8.3640887248296	8.54482540408408	8.78624072509485	9.26391367146928	9.79231323914142	10.1278437466748	8.9382117427587	10.0596819738797	8.56311189328769	9.29351826079847	8.75050448935543	11.3241774194981	9.2389041005767	9.24435254720722	9.86583607672275	10.2337931454769	9.0823916639612	8.46175833547962	8.45145202576517	8.75197725726774	9.69783369735059	8.89161341291929	9.86346220978212	8.53964073467873	9.22635145268912	9.09117039716223	9.14466256539214	9.76614609490767	9.66687692798006	8.70977146605409	9.29837253889479	8.68529384512239	10.5824824920826	8.21755995239109	9.41487854922337
ACSL1	10.2005587688785	9.82859793526427	10.531413066546	10.0179366368068	8.53527592405092	9.25199215636134	8.25778928280503	9.48329453980733	9.69169719000209	9.16480225059839	10.3917349298986	10.1521101033284	9.5403178982468	9.04649384085494	9.32931769596527	9.03303780024107	9.05155350083322	9.8498440781607	9.2567909079032	9.43066735976912	9.95924748173947	10.0670802192909	10.7045787246463	10.7853570067278	10.1022431714297	10.5585056251257	9.84150314227028	10.1635061259702	10.2418494577048	11.4831486729409	9.8020189748313	9.75248937304174	10.5160892276731	10.1981500275379	9.06805519790555	8.80759103895224	8.58539740900309	8.87898902267152	10.0586346263585	9.39108151677749	10.1236344661171	9.11647935383468	9.67869520594727	9.34271532293184	9.22126119674363	9.79201301437	9.95542758591666	9.16118706094557	9.72061626610296	8.84520065286486	9.82034013748796	9.2540573122686	9.1952332714412
ACSM3	8.28721776335773	7.74805386221784	8.39579247258072	7.26791514797536	5.79922510450003	5.29946817520246	5.49318535291483	7.25535320336774	7.07884504436567	7.07524986407859	7.21293845801812	6.18305438414756	7.26791514797536	5.99565259957763	6.6101072383017	6.37033622823057	6.40439852027106	6.52686823218544	5.92037274151543	6.04789401283288	5.36748750920297	7.58331722379912	7.50064643021089	6.92424549575751	6.44085519136433	8.7287696587306	5.74969429361873	7.09282193569412	6.60717907887844	7.99354869357825	5.78921607301903	6.24981312861614	6.60487826376822	8.47528541006591	6.68466390970622	5.43937243974532	6.29778243236459	5.68597387685753	7.76158197747345	6.66524853187929	8.98217972913504	5.91311673193257	7.37616477981701	5.95263851133287	6.54136708984699	6.93366750968891	7.28495399695266	6.4009211179455	8.27522621886215	6.02339550564388	8.42337730824653	7.12232919501149	6.99265835911284
ACSM5	7.74929437099249	7.82518472193468	7.64135843735205	7.72354996825408	7.31330111952998	6.14192718748141	6.47086169433341	7.76567912734085	7.32084096563596	7.17450745764085	7.41391202492641	7.13839646466669	7.36412963355818	6.71862036731792	7.10491411462626	6.75457438810477	7.00432348652087	7.72113919260221	7.16630295591923	7.71575506250495	7.06107812491082	8.10451462549201	8.38349153672822	7.64068515573236	7.21987708205803	8.38823108905471	7.62005568869418	7.82135578932	7.97739782775444	8.07674054949311	7.20996473711375	7.64604846819159	7.76768125708886	8.11131830655229	7.27980933539191	6.79238741092221	7.0670295604182	6.71654949095631	7.86134399544433	7.07376372313058	7.95864136976338	6.98141880185385	7.35114403521171	7.01089608802511	7.03396801307394	7.40276284854799	7.44281809533416	6.86280852034257	7.29916044913039	7.20665479719021	7.80511493049446	7.32172502526618	7.32472926607003
ACTA2	9.74583047892879	9.63537527625167	9.90810490949817	8.37677660623555	8.02121135577751	9.07784285119549	9.69294883737025	9.49545406846617	10.0039965685369	9.08839986864759	10.980813554177	9.3536150882498	9.28365606301977	8.77544214164936	9.06265136213263	8.6190859725193	8.92529263033148	11.8907916521422	11.02924155792	10.7891595310672	9.39656589660551	12.0167948143079	11.2090443281109	11.4049726005041	11.2527473379135	10.5770363460871	11.2230152313539	11.279302920504	10.3942516738376	12.1685037425725	11.5082838386789	11.4750552414275	12.1233266961152	10.3412978068268	11.8306860832649	10.8977078856354	10.834177042475	9.46071521281546	11.134482422448	11.3115163732697	10.5261815354159	11.2297126857134	11.2056222984197	11.5014226497642	11.4794060561395	12.157009181835	11.1371772109214	10.58790075409	10.3749835043845	10.2079986664203	10.930388944734	10.4819287883529	9.90339490828436
ACTG2	6.39300207668085	6.59521821909115	6.46103947949161	5.41152573129541	5.03621735813786	4.93139819874429	4.63359214741404	5.06667318805618	5.31135223627454	5.18120666956117	5.49576304841429	5.43745810835261	4.92430626196475	4.92074790052176	4.93052329225196	4.78821184288656	4.55813727436183	6.10560459523357	6.3549619006868	6.04420552765898	5.58866826395187	6.23909369913765	6.68639297192634	6.64820156729	6.34015627625778	6.46900536033173	6.01386550574924	6.16036902141036	6.21273676938728	6.58713286521765	6.27736295967491	6.16553533719141	6.22677982728712	6.31300009954032	6.31201222105967	6.04388175730574	6.10434018759962	5.79809314198794	6.81908635397038	6.46160650477472	6.57517521945312	6.21319938240375	6.33663889328232	6.38504703299523	6.23621116767047	6.50916329195341	6.32804870984188	6.0039806426592	6.20042603783909	6.11443661191153	6.27377250732071	6.10959753021431	5.98292028991347
ACTR10	11.2540364851528	11.2913075268673	11.7886836605207	11.3006197427853	10.2313077216438	10.1128849972864	9.69585740958894	10.7190131888299	10.8318845156009	10.8711942191024	11.2941411959197	11.2220212338171	10.5506422204346	10.760625280853	10.6207332175399	10.2781946684183	10.2429202739344	10.6414393757062	11.1175874847732	10.4574247041105	11.1090102328894	10.9364957635269	11.7125256565674	11.780828553357	11.0831999857275	11.3402708777804	11.2174899744146	11.3649717277754	11.3041604687012	11.6931821286926	11.1793054826717	10.8766371605917	11.5826437262118	11.2080738334101	10.6539339466208	11.1130357284324	10.4931979336279	11.1257850610075	11.6659554893467	11.0849038291984	11.3639692723608	11.2174899744146	11.3742392848641	11.2030038772521	10.9911200286697	11.5976681696947	10.8227260839652	10.4761310443241	10.8486127553921	10.483902506454	10.4051308694245	10.6983790985714	10.6793171918608
ACTR8	7.93740143486363	8.25488973837075	8.57571531134028	7.46941253184246	7.59047557295737	6.93866050478043	6.88664042688171	7.57998356998764	7.48373905616521	7.54810871450072	7.97417972120807	7.74063446780528	7.38966380310745	7.30748682799399	7.38666458674579	6.96038229525007	7.14360347515908	7.84731618421119	7.621268803866	7.36527354829352	7.46786541434357	7.85780042568165	8.46161992584554	8.09975312730509	7.52385121019777	7.81538105336464	7.98997843077933	8.08706517473369	8.14595018578397	7.86100356767421	7.58157294665448	7.72175833345745	8.06629009053951	8.31996065724337	8.16666801584828	8.15244926340554	7.65178896488029	7.61953065374137	8.56468984965911	7.64575193161062	7.83287755289935	7.98997843077932	8.26961056894163	7.78047139955513	7.8766765306951	8.2543296733578	7.78703318503437	7.65927974233255	8.091842677784	7.60975733880097	7.83428537051926	7.63716872687753	7.433170888506
ACVR1	9.55972799026249	9.63381136987925	10.2510813610975	9.75180667986168	8.01575252602383	7.90030773744705	7.80129877415837	8.48897563289357	8.518289750849	8.21365015582321	9.15775870695865	9.16069029827261	8.51007258966764	8.50949499244393	8.78302757819693	8.2520010584364	7.79664839030269	8.90619577533691	9.21673924012154	8.84581225110712	9.05300876554258	9.76724446829213	10.0259490325212	10.4458237870213	9.80535178461809	9.73951735574211	9.23391491400902	9.76036020921266	9.46624603001937	10.2891957900981	9.31064999514633	9.62706820058165	10.2221679660473	9.86112585380805	8.88271268104533	9.25493206937583	8.92651744014132	9.16153632327364	10.1124508430454	9.66868261326563	9.83592723165227	9.33021586440262	9.82876886660772	9.31830698011909	9.59813197680489	10.1998180667473	9.05348854802214	8.94469860411719	9.05399665423527	8.97148294802737	9.36429598165042	8.92046775708784	8.93428000960102
ADAM17	8.99110187917863	8.90607167735733	9.53530108736898	8.25196107862491	7.62460042289933	7.21068544264088	6.67755727582259	7.77723325527639	7.48057567513349	7.85349063907157	8.42865685514013	7.94349482887659	7.7308313493505	7.87577891156826	7.87435791043896	7.28698774696619	7.24567937685688	5.07287758604927	4.92197856647195	5.16557573337684	4.89984799812724	5.0201779521017	5.54474570908113	5.55058493545504	5.04226237808473	5.38832356029257	5.36329764959385	5.24142168651469	5.36855105228589	5.42505775100985	5.19871133915477	4.91517553195292	5.21179056581748	9.24817780114259	8.51246100052069	9.24544794509607	9.07089701148055	9.17424845829759	9.39277031938873	9.3603031164071	9.41731760803997	9.4910448863129	9.4278962011419	9.33315452992816	9.13509812539451	9.68666141639452	8.98667199582975	8.81545341616699	9.09336319650925	9.02729482777965	8.57404352872612	8.91820201906648	8.94603270189816
ADAM2	4.66092112470099	4.87375034566208	4.83198677865543	4.34284019548878	3.71359286991257	3.91392302072631	3.48520925987152	3.76165729723333	4.14622109053695	3.82570467874972	4.28191597718496	4.28933777790923	3.43172620766006	3.89613524307384	3.58598070748319	3.5308703754738	3.38923740044392	4.46134043703388	4.6682075985235	4.42180261310842	4.04093286932535	4.62245691978035	5.14614044859549	5.10623483379356	4.92417634021873	4.73603623638106	4.40929460064759	4.59092616308468	4.68542201228287	4.73059719217845	4.68320517663455	4.48562444293765	4.59984228291455	4.55374090451984	4.48643185527066	4.41312705589639	4.25125956786926	3.97679983662528	5.0862558017777	4.9972216869236	4.57960954732486	4.29058526369002	4.56753758015289	4.55019269342062	4.36327080695157	4.56962720614669	4.72846960204121	4.4520809376558	4.69913875357515	4.47148684421845	4.66881870716049	4.44225133513532	4.4564040954028
ADAM28	8.58050366848314	8.38955093126729	8.63103411141503	8.31359468057465	7.00292271783423	5.13435003741504	5.41034829771972	6.4429022215708	6.55301282479194	6.40820414634419	7.75416451092962	6.60081325540293	6.50620803019877	5.49596966207882	6.91149254926219	6.00235357984654	5.15602678926099	7.13475731481899	7.96940190028596	7.23588488003226	6.47164652425969	7.17321532423103	7.93119039096909	7.25541142400681	6.43429955564765	8.04961250902542	7.10796524695064	7.84126454820771	7.81700369340517	7.52478095405487	7.28802409429652	7.37068202658277	7.82467434719477	8.80923771351099	7.10817100174684	8.03351544258751	7.23159658613527	6.74966863927752	8.20180953280156	6.51886224414957	8.30508047992246	7.42362481961684	7.96318796782083	7.59919179425579	7.77300915052206	7.89315657734049	7.07281296762892	7.24673434809318	7.23407081969683	7.20717552743565	7.43029552185081	6.84574693417715	6.72029283874171
ADAMTS1	10.092124932307	8.82743712103998	10.4425693273972	10.6982235585445	7.91804950685656	10.634551039818	8.60981442075532	9.07722066735155	8.92767631701546	8.60191619145695	9.71650525888015	8.44732072816973	7.29919446711745	7.87506034853182	8.13513010268959	7.41401049443365	7.65186197416564	9.62797946664217	10.3934395878999	9.50501359142512	9.69216801978273	11.0484019786663	10.880687271027	11.9131254675256	10.730591084408	10.1418467025521	11.2063904861828	10.3732484405002	10.5180904264919	11.6085689017266	11.0206232898414	10.6370116436604	11.5829954057354	9.99970099204906	9.4941183376117	10.2710723371153	9.57044056592085	9.63733697269564	10.7800150375662	10.6936884166516	9.99200101323282	11.1262062040371	10.2904919087664	10.8221523531645	10.5377353579805	11.5275588364581	9.76722304978788	9.39112634330164	9.6216088718283	9.28489097036628	9.49690102677778	10.2447731045728	10.0836345627979
ADAMTS2	7.07284523423181	7.57279331574873	7.31457292784411	5.6569878964273	5.50905550200707	5.20748536741349	5.21280862182706	5.47431889738545	5.60225514996641	5.48397408551276	5.872553526006	5.4566190403612	5.01538992164437	5.23812855721862	5.13749775198095	5.16825947742271	5.06703303306147	7.04621667068921	7.00597226752775	7.18104049847167	6.4927338267542	7.54415581841188	7.70193362106772	7.40211133043735	7.04988398116484	7.33297381267013	6.88373267698578	7.25330569659035	7.06788721538292	7.39490509956387	6.96244347375974	6.85045997993487	7.41058753522627	6.97393806366472	7.08688830078745	6.86839025572245	6.98079177980168	6.53981952267415	7.73957943838529	7.01510661998336	7.42837962127496	6.89114042726643	7.2902805284905	7.1282127453531	6.89754567585482	7.40773795910807	6.96427814610591	6.82192512158913	6.91951829261975	7.07778273713788	6.99788047721222	6.79524662185125	6.6516261861324
ADAMTS7	5.84213334338724	5.71124982183481	6.19402588750589	4.79889047945395	4.6058726688558	4.3045053741303	4.42307407320777	4.66113005006536	4.50118114534678	4.70503773736511	5.17761572706589	5.02569332021544	4.51571058611057	4.64767484893616	4.34917009506253	4.49781769800195	4.23291778628693	5.72104924474849	5.49639439960603	5.55434306737456	5.47877447745273	5.78300808419876	6.06138000910196	5.7253090429223	5.60431631029088	6.65351046774436	5.74233462324724	6.10337019848114	6.02250579896731	5.88448573109419	5.78874208554832	5.54928856556614	6.01801154601981	6.02069078882315	5.71538296551801	5.59538315407369	5.49796048799569	5.57589008463335	6.22757422351114	5.49272727041776	6.48061110624445	5.83945023042785	6.0283010356547	5.96402658101579	5.41987981479105	6.13588799115461	5.5658954313461	5.6037713298116	5.77645886122735	5.80756741039613	5.53413685954031	5.68041676444108	5.51932148433316
