Reporter Identifier	T00247074 normalised intensity	T00247074 quality flag
GE1107824	3.31	GOOD
GE1107837	2.421	GOOD
GE1107840	1.19	GOOD
GE1107841	0.305	EMPTY
GE1107845	4.219	GOOD
GE1107854	4.467	GOOD
GE1107856	19.59	GOOD
GE1107862	0.118	EMPTY
GE1107889	17.725	GOOD
GE1107894	0.154	EMPTY
GE1107897	0.294	EMPTY
GE1107908	2.343	GOOD
GE1107927	4.516	GOOD
GE1107928	0.021	EMPTY
GE1107949	2.424	GOOD
GE1107951	0.36	EMPTY
GE1107965	1.118	GOOD
GE1107968	1.684	GOOD
GE1107992	0.836	GOOD
GE1107998	0.469	GOOD
GE1108004	0.362	EMPTY
GE1108011	0.588	GOOD
GE1108023	21.242	GOOD
GE1108029	0.114	EMPTY
GE1108034	0.16	EMPTY
GE1108042	1.231	GOOD
GE1108046	0.813	GOOD
GE1108050	0.369	EMPTY
GE1108054	-0.011	NEGATIVE
GE1108081	0.107	EMPTY
GE1108082	16.088	GOOD
GE1108086	8.725	GOOD
GE1108089	0.262	EMPTY
GE1108092	0.329	EMPTY
GE1108108	0.238	EMPTY
GE1108122	0.228	EMPTY
GE1108126	0.027	EMPTY
GE1108130	1.587	GOOD
GE1108134	3.697	GOOD
GE1108138	0.11	EMPTY
GE1108149	0.192	EMPTY
GE1108152	3.671	GOOD
GE1108154	3.588	GOOD
GE1108165	4.902	GOOD
GE1108183	2.072	GOOD
GE1108185	1.143	GOOD
GE1108187	1.142	GOOD
GE1108195	3.93	GOOD
GE1108199	45.899	GOOD
GE1108207	81.49	GOOD
GE1108210	1.509	GOOD
GE1108215	0.551	GOOD
GE1108216	0.144	EMPTY
GE1108224	0.12	EMPTY
GE1108243	0.366	EMPTY
GE1108245	0.11	EMPTY
GE1108246	0.088	EMPTY
GE1108252	7.089	GOOD
GE1108292	12.809	GOOD
GE1108316	0.236	EMPTY
GE1108321	0.119	EMPTY
GE1108322	13.187	GOOD
GE1108331	0.093	EMPTY
GE1108332	0.188	EMPTY
GE1108336	0.177	EMPTY
GE1108339	23.798	GOOD
GE1108359	0.715	GOOD
GE1108376	0.235	EMPTY
GE1108395	3.837	GOOD
GE1108396	1.349	GOOD
GE1108410	21.274	GOOD
GE1108413	0.265	EMPTY
GE1108418	0.964	GOOD
GE1108421	0.672	GOOD
GE1108424	0.067	EMPTY
GE1108468	6.249	GOOD
GE1108472	3.565	GOOD
GE1108484	2.884	GOOD
GE1108493	0.232	EMPTY
GE1108496	0.162	EMPTY
GE1108499	1.255	GOOD
GE1108516	6.549	GOOD
GE1108519	2.817	GOOD
GE1108525	0.237	EMPTY
GE1108535	74.688	GOOD
GE1108539	31.356	GOOD
GE1108540	2.341	GOOD
GE1108547	3.155	GOOD
GE1108554	3.419	GOOD
GE1108574	0.789	GOOD
GE1108586	0.163	EMPTY
GE1108589	1.578	GOOD
GE1108593	0.969	GOOD
GE1108603	1.339	GOOD
GE1108621	0.392	EMPTY
GE1108627	0.206	EMPTY
GE1108631	0.266	EMPTY
GE1108634	0.1	EMPTY
GE1108646	1.187	GOOD
GE1108648	0.327	EMPTY
GE1108656	4.139	GOOD
GE1108671	9.386	GOOD
GE1108676	0.145	EMPTY
GE1108694	0.251	EMPTY
GE1108695	0.049	EMPTY
GE1108703	53.203	GOOD
GE1108705	6.733	GOOD
GE1108708	14.453	GOOD
GE1108711	1.182	GOOD
GE1108726	0.105	EMPTY
GE1108735	0.264	EMPTY
GE1108738	32.11	GOOD
GE1108758	0.294	EMPTY
GE1108771	11.117	GOOD
GE1108772	0.086	EMPTY
GE1108780	0.25	EMPTY
GE1108822	0.076	EMPTY
GE1108825	1.222	GOOD
GE1108829	25.294	GOOD
GE1108839	0.149	EMPTY
GE1108844	0.084	EMPTY
GE1108863	0.231	EMPTY
GE1108865	1.527	GOOD
GE1108868	0.751	GOOD
GE1108883	2.861	GOOD
GE1108892	0.736	GOOD
GE1108899	57.908	GOOD
GE1108906	0.715	GOOD
GE1108921	0.101	EMPTY
GE1108930	0.189	EMPTY
GE1108954	0.193	EMPTY
GE1108961	0.521	GOOD
GE1108969	26.484	GOOD
GE1108984	0.295	EMPTY
GE1108988	0.133	EMPTY
GE1108992	0.096	EMPTY
GE1108999	2.029	GOOD
GE1109003	0.645	GOOD
GE1109007	0.031	EMPTY
GE1109015	0.24	EMPTY
GE1109025	0.2	EMPTY
GE1109030	8.772	GOOD
GE1109042	0.157	EMPTY
GE1109047	0.355	EMPTY
GE1109054	2.799	GOOD
GE1109058	91.049	GOOD
GE1109064	9.13	GOOD
GE1109074	0.592	GOOD
GE1109083	0.064	EMPTY
GE1109084	0.319	EMPTY
GE1109089	0.152	EMPTY
GE1109107	0.532	GOOD
GE1109111	8.855	GOOD
GE1109116	23.506	GOOD
GE1109125	0.112	EMPTY
GE1109139	0.152	EMPTY
GE1109151	0.113	EMPTY
GE1109157	0.173	EMPTY
GE1109161	2.849	GOOD
GE1109162	0.241	EMPTY
GE1109170	2.07	GOOD
GE1109171	0.113	EMPTY
GE1109174	4.999	GOOD
GE1109176	0.203	EMPTY
GE1109181	0.097	EMPTY
GE1109199	0.056	EMPTY
GE1109203	0.34	EMPTY
GE1109206	1.923	GOOD
GE1109217	1.144	GOOD
GE1109224	4.684	GOOD
GE1109242	0.068	EMPTY
GE1109243	0.656	GOOD
GE1109245	0.719	GOOD
GE1109256	0.165	EMPTY
GE1109265	13.47	GOOD
GE1109285	5.447	GOOD
GE1109303	0.266	EMPTY
GE1109310	-0.025	NEGATIVE
GE1109314	0.271	EMPTY
GE1109320	8.233	GOOD
GE1109338	0.129	EMPTY
GE1109340	0.353	EMPTY
GE1109341	0.83	GOOD
GE1109345	20.243	GOOD
GE1109356	0.208	EMPTY
GE1109361	0.366	EMPTY
GE1109362	0.174	EMPTY
GE1109374	4.762	GOOD
GE1109408	4.328	GOOD
GE1109411	5.857	GOOD
GE1109414	0.141	EMPTY
GE1109415	2.549	GOOD
GE1109448	0.304	EMPTY
GE1109458	0.864	GOOD
GE1109461	1.76	GOOD
GE1109463	0.008	EMPTY
GE1109470	0.333	EMPTY
GE1109494	0.241	EMPTY
GE1109500	0.161	EMPTY
GE1109507	0.666	GOOD
GE1109515	1.319	GOOD
GE1109520	0.232	EMPTY
GE1109524	1.922	GOOD
GE1109545	1.12	GOOD
GE1109546	15.655	GOOD
GE1109554	1.477	GOOD
GE1109563	1.073	GOOD
GE1109565	0.222	EMPTY
GE1109570	22.29	GOOD
GE1109586	7.347	GOOD
GE1109587	0.054	EMPTY
GE1109605	3.382	GOOD
GE1109610	0.163	EMPTY
GE1109618	1.716	GOOD
GE1109619	3.95	GOOD
GE1109626	4.559	GOOD
GE1109642	0.121	EMPTY
GE1109647	0.307	EMPTY
GE1109648	0.185	EMPTY
GE1109652	0.937	GOOD
GE1109657	0.227	EMPTY
GE1109660	1.006	GOOD
GE1109673	3.049	GOOD
GE1109675	0.774	GOOD
GE1109682	0.47	EMPTY
GE1109686	0.283	EMPTY
GE1109689	0.298	EMPTY
GE1109690	0.169	EMPTY
GE1109697	31.45	GOOD
GE1109706	0.287	EMPTY
GE1109749	0.196	EMPTY
GE1109764	16.339	GOOD
GE1109775	1.02	GOOD
GE1109779	3.033	GOOD
GE1109782	1.579	GOOD
GE1109807	0.081	EMPTY
GE1109819	0.374	EMPTY
GE1109829	0.088	EMPTY
GE1109834	0.073	EMPTY
GE1109844	0.683	GOOD
GE1109848	30.891	GOOD
GE1109864	0.182	EMPTY
GE1109868	0.723	GOOD
GE1109872	0.191	EMPTY
GE1109875	0.137	EMPTY
GE1109890	4.383	GOOD
GE1109891	0.236	EMPTY
GE1109893	1.908	GOOD
GE1109894	1.132	GOOD
GE1109899	0.113	EMPTY
GE1109932	6.141	GOOD
GE1109939	1.225	GOOD
GE1109952	0.274	EMPTY
GE1109956	0.058	EMPTY
GE1109957	0.32	EMPTY
GE1109967	1.097	GOOD
GE1109969	28.468	GOOD
GE1109970	0.824	GOOD
GE1109971	0.677	GOOD
GE1110003	1.167	GOOD
GE1110007	0.298	EMPTY
GE1110010	0.231	EMPTY
GE1110019	0.221	EMPTY
GE1110039	0.821	GOOD
GE1110047	0.969	GOOD
GE1110055	0.726	GOOD
GE1110078	4.748	GOOD
GE1110084	-0.059	NEGATIVE
GE1110085	0.252	EMPTY
GE1110100	0.285	EMPTY
GE1110105	0.912	GOOD
GE1110111	0.321	EMPTY
GE1110113	0.321	EMPTY
GE1110123	0.703	GOOD
GE1110126	0.142	EMPTY
GE1110148	0.209	EMPTY
GE1110157	2.61	GOOD
GE1110163	1.918	GOOD
GE1110164	51.906	GOOD
GE1110171	0.3	EMPTY
GE1110190	0.265	EMPTY
GE1110196	0.148	EMPTY
GE1110199	1.162	GOOD
GE1110211	0.077	EMPTY
GE1110221	0.122	EMPTY
GE1110228	0.322	EMPTY
GE1110236	0.199	EMPTY
GE1110250	28.434	GOOD
GE1110255	0.08	EMPTY
GE1110267	2.819	GOOD
GE1110280	3.682	GOOD
GE1110294	0.184	EMPTY
GE1110309	0.111	EMPTY
GE1110314	3.355	GOOD
GE1110324	0.235	EMPTY
GE1110325	0.337	EMPTY
GE1110338	1.112	GOOD
GE1110350	0.572	GOOD
GE1110365	0.647	GOOD
GE1110366	0.65	GOOD
GE1110367	13.837	GOOD
GE1110368	0.25	EMPTY
GE1110377	0.004	EMPTY
GE1110389	6.281	GOOD
GE1110391	0.17	EMPTY
GE1110395	0.162	EMPTY
GE1110396	0.2	EMPTY
GE1110406	5.207	GOOD
GE1110416	0.295	EMPTY
GE1110428	0.041	EMPTY
GE1110432	0.237	EMPTY
GE1110461	0.047	EMPTY
GE1110463	0.698	GOOD
GE1110498	0.139	EMPTY
GE1110499	5.477	GOOD
GE1110504	0.086	EMPTY
GE1110517	12.463	GOOD
GE1110518	0.127	EMPTY
GE1110521	11.857	GOOD
GE1110536	0.673	GOOD
GE1110551	0.346	EMPTY
GE1110562	1.637	GOOD
GE1110566	0.97	GOOD
GE1110576	NA	MSR
GE1110581	0.168	EMPTY
GE1110591	0.246	EMPTY
GE1110612	2.83	GOOD
GE1110615	2.348	GOOD
GE1110632	3.14	GOOD
GE1110635	17.492	GOOD
GE1110637	2.095	GOOD
GE1110643	0.897	GOOD
GE1110646	0.222	EMPTY
GE1110663	21.455	GOOD
GE1110678	2.282	GOOD
GE1110684	0.026	EMPTY
GE1110686	0.018	EMPTY
GE1110707	12.484	GOOD
GE1110721	1.738	GOOD
GE1110723	0.039	EMPTY
GE1110728	0.932	GOOD
GE1110737	0.446	GOOD
GE1110740	0.182	EMPTY
GE1110742	8.547	GOOD
GE1110747	0.815	GOOD
GE1110766	3.229	GOOD
GE1110775	4.91	GOOD
GE1110788	0.369	EMPTY
GE1110790	1.893	GOOD
GE1110796	2.753	GOOD
GE1110797	0.191	EMPTY
GE1110800	2.318	GOOD
GE1110807	0.004	EMPTY
GE1110812	35.414	GOOD
GE1110831	0.827	GOOD
GE1110832	1.805	GOOD
GE1110840	0.195	EMPTY
GE1110844	0.528	GOOD
GE1110861	3.58	GOOD
GE1110876	37.662	GOOD
GE1110877	0.323	EMPTY
GE1110889	4.967	GOOD
GE1110890	0.734	GOOD
GE1110899	10.615	GOOD
GE1110901	1.8	GOOD
GE1110911	2.66	GOOD
GE1110912	0.21	EMPTY
GE1110925	0.069	EMPTY
GE1110926	0.206	EMPTY
GE1110929	8.992	GOOD
GE1110940	0.411	EMPTY
GE1110942	0.279	EMPTY
GE1110943	0.594	GOOD
GE1110950	3.388	GOOD
GE1110998	2.071	GOOD
GE1110999	0.428	EMPTY
GE1111000	4.215	GOOD
GE1111003	1.426	GOOD
GE1111005	3.775	GOOD
GE1111012	28.347	GOOD
GE1111041	0.349	EMPTY
GE1111072	1.884	GOOD
GE1111085	6.216	GOOD
GE1111087	0.07	EMPTY
GE1111091	0.1	EMPTY
GE1111115	0.098	EMPTY
GE1111128	0.69	GOOD
GE1111140	0.958	GOOD
GE1111145	0.956	GOOD
GE1111155	0.076	EMPTY
GE1111161	0.26	EMPTY
GE1111163	5.605	GOOD
GE1111170	1.019	GOOD
GE1111176	0.073	EMPTY
GE1111180	0.278	EMPTY
GE1111184	0.192	EMPTY
GE1111203	1.073	GOOD
GE1111210	5.741	GOOD
GE1111218	65.04	GOOD
GE1111228	1.016	GOOD
GE1111232	0.004	EMPTY
GE1111246	24.328	GOOD
GE1111249	0.333	EMPTY
GE1111270	0.072	EMPTY
GE1111289	0.267	EMPTY
GE1111291	2.709	GOOD
GE1111303	8.828	GOOD
GE1111309	0.03	EMPTY
GE1111311	0.137	EMPTY
GE1111320	14.024	GOOD
GE1111325	0.056	EMPTY
GE1111363	0.078	EMPTY
GE1111369	10.39	GOOD
GE1111383	0.246	EMPTY
GE1111388	0.818	GOOD
GE1111398	2.022	GOOD
GE1111401	19.274	GOOD
GE1111407	0.204	EMPTY
GE1111413	0.652	GOOD
GE1111439	0.115	EMPTY
GE1111445	60.537	GOOD
GE1111447	0.139	EMPTY
GE1111448	4.573	GOOD
GE1111459	6.331	GOOD
GE1111462	9.125	GOOD
GE1111468	0.118	EMPTY
GE1111476	37.559	GOOD
GE1111495	0.911	GOOD
GE1111509	3.671	GOOD
GE1111510	1.34	GOOD
GE1111530	3.156	GOOD
GE1111533	0.591	GOOD
GE1111546	0.249	EMPTY
GE1111552	7.782	GOOD
GE1111555	21.86	GOOD
GE1111567	0.253	EMPTY
GE1111574	1.836	GOOD
GE1111582	1.541	GOOD
GE1111592	2.402	GOOD
GE1111604	5.835	GOOD
GE1111626	0.733	GOOD
GE1111636	3.94	GOOD
GE1111643	92.928	GOOD
GE1111646	6.492	GOOD
GE1111662	0.892	GOOD
GE1111667	0.353	EMPTY
GE1111671	0.239	EMPTY
GE1111685	0.06	EMPTY
GE1111692	0.749	GOOD
GE1111696	0.454	EMPTY
GE1111705	13.471	GOOD
GE1111708	0.22	EMPTY
GE1111716	0.978	GOOD
GE1111743	0.29	EMPTY
GE1111758	0.628	GOOD
GE1111760	0.207	EMPTY
GE1111770	53.303	GOOD
GE1111774	0.393	EMPTY
GE1111783	1.3	GOOD
GE1111786	0.358	EMPTY
GE1111795	3.136	GOOD
GE1111796	7.658	GOOD
GE1111817	4.436	GOOD
GE1111823	0.642	GOOD
GE1111830	0.555	GOOD
GE1111831	0.117	EMPTY
GE1111839	1.842	GOOD
GE1111849	2.386	GOOD
GE1111852	0.763	GOOD
GE1111853	0.066	EMPTY
GE1111854	0.15	EMPTY
GE1111869	1.103	GOOD
GE1111870	0.816	GOOD
GE1111877	5.961	GOOD
GE1111895	13.509	GOOD
GE1111902	0.053	EMPTY
GE1111908	12.838	GOOD
GE1111927	1.489	GOOD
GE1111931	0.194	EMPTY
GE1111938	4.829	GOOD
GE1111944	-0.014	NEGATIVE
GE1111946	2.901	GOOD
GE1111948	0.245	EMPTY
GE1111955	0.082	EMPTY
GE1111959	0.371	EMPTY
GE1111966	0.154	EMPTY
GE1111968	0.147	EMPTY
GE1111989	0.484	GOOD
GE1111996	0.122	EMPTY
GE1111997	2.46	GOOD
GE1112009	0.211	EMPTY
GE1112027	-0.017	NEGATIVE
GE1112033	0.052	EMPTY
GE1112034	7.878	GOOD
GE1112035	0.37	EMPTY
GE1112045	3.876	GOOD
GE1112048	0.186	EMPTY
GE1112066	0.15	EMPTY
GE1112067	10.745	GOOD
GE1112080	2.343	GOOD
GE1112083	4.678	GOOD
GE1112092	0.235	EMPTY
GE1112093	0.907	GOOD
GE1112102	15.787	GOOD
GE1112133	9.748	GOOD
GE1112135	0.135	EMPTY
GE1112143	0.538	GOOD
GE1112146	0.282	EMPTY
GE1112162	3.514	GOOD
GE1112178	1.122	GOOD
GE1112184	0.073	EMPTY
GE1112193	1.507	GOOD
GE1112206	0.089	EMPTY
GE1112212	0.161	EMPTY
GE1112219	0.073	EMPTY
GE1112227	0.449	EMPTY
GE1112232	1.365	GOOD
GE1112233	133.134	POOR
GE1112235	0.419	EMPTY
GE1112253	0.458	GOOD
GE1112254	-0.015	NEGATIVE
GE1112255	0.115	EMPTY
GE1112256	0.169	EMPTY
GE1112264	0.17	EMPTY
GE1112268	2.017	GOOD
GE1112269	4.856	GOOD
GE1112279	0.137	EMPTY
GE1112288	0.054	EMPTY
GE1112289	0.148	EMPTY
GE1112290	6.547	GOOD
GE1112291	1.204	GOOD
GE1112295	0.547	GOOD
GE1112296	1.783	GOOD
GE1112298	26.634	GOOD
GE1112304	0.45	EMPTY
GE1112307	0.435	EMPTY
GE1112309	0.688	GOOD
GE1112311	0.314	EMPTY
GE1112315	0.082	EMPTY
GE1112316	0.034	EMPTY
GE1112355	0.274	EMPTY
GE1112364	5.018	GOOD
GE1112382	0.166	EMPTY
GE1112384	0.27	EMPTY
GE1112399	13.912	GOOD
GE1112425	1.483	GOOD
GE1112432	2.946	GOOD
GE1112441	7.389	GOOD
GE1112444	2.598	GOOD
GE1112457	0.584	GOOD
GE1112473	5.191	GOOD
GE1112474	0.133	EMPTY
GE1112482	8.768	GOOD
GE1112488	0.482	EMPTY
GE1112499	1.91	GOOD
GE1112506	0.229	EMPTY
GE1112541	0.797	GOOD
GE1112562	2.129	GOOD
GE1112564	0.645	GOOD
GE1112587	0.14	EMPTY
GE1112588	0.042	EMPTY
GE1112594	0.29	EMPTY
GE1112607	0.431	EMPTY
GE1112613	0.199	EMPTY
GE1112614	0.958	GOOD
GE1112622	0.322	EMPTY
GE1112639	5.454	GOOD
GE1112644	1.525	GOOD
GE1112645	8.216	EMPTY
GE1112670	0.759	GOOD
GE1112674	1.172	GOOD
GE1112676	0.572	GOOD
GE1112680	6.297	GOOD
GE1112693	0.224	EMPTY
GE1112703	0.19	EMPTY
GE1112706	0.115	EMPTY
GE1112707	0.728	GOOD
GE1112708	14.195	GOOD
GE1112712	1.795	GOOD
GE1112713	0.114	EMPTY
GE1112726	0.027	EMPTY
GE1112727	0.151	EMPTY
GE1112738	0.058	EMPTY
GE1112740	5.885	GOOD
GE1112750	0.176	EMPTY
GE1112751	0.345	EMPTY
GE1112753	0.193	EMPTY
GE1112762	2.454	GOOD
GE1112765	0.227	EMPTY
GE1112768	0.196	EMPTY
GE1112770	0.302	EMPTY
GE1112783	0.019	EMPTY
GE1112800	1.361	GOOD
GE1112815	0.118	EMPTY
GE1112818	0.316	EMPTY
GE1112846	0.385	EMPTY
GE1112868	0.058	EMPTY
GE1112875	1.635	GOOD
GE1112876	0.315	EMPTY
GE1112906	0.285	EMPTY
GE1112918	4.221	GOOD
GE1112922	0.148	EMPTY
GE1112929	0.097	EMPTY
GE1112950	3.235	GOOD
GE1112970	0.743	GOOD
GE1112991	0.284	EMPTY
GE1112994	2.904	GOOD
GE1113006	1.847	GOOD
GE1113008	2.544	GOOD
GE1113015	0.02	EMPTY
GE1113024	0.374	EMPTY
GE1113034	0.56	GOOD
GE1113037	0.71	GOOD
GE1113039	0.152	EMPTY
GE1113059	0.212	EMPTY
GE1113063	1.004	GOOD
GE1113076	1.348	GOOD
GE1113086	1.595	GOOD
GE1113092	0.586	GOOD
GE1113105	0.451	GOOD
GE1113106	0.208	EMPTY
GE1113113	0.014	EMPTY
GE1113133	0.308	EMPTY
GE1113142	0.18	EMPTY
GE1113156	0.853	GOOD
GE1113161	3.705	GOOD
GE1113163	1.577	GOOD
GE1113165	13.934	GOOD
GE1113167	0.033	EMPTY
GE1113182	6.559	GOOD
GE1113210	4.443	GOOD
GE1113213	0.646	GOOD
GE1113214	0.086	EMPTY
GE1113229	0.216	EMPTY
GE1113239	30.324	GOOD
GE1113243	1.089	GOOD
GE1113244	0.01	EMPTY
GE1113252	1.223	GOOD
GE1113256	NA	MSR
GE1113260	8.052	GOOD
GE1113273	0.795	GOOD
GE1113283	0.217	EMPTY
GE1113295	0.08	EMPTY
GE1113298	11.264	GOOD
GE1113309	3.963	GOOD
GE1113325	0.432	EMPTY
GE1113330	0.662	GOOD
GE1113334	2.771	GOOD
GE1113346	0.215	EMPTY
GE1113352	0.814	GOOD
GE1113354	25.54	GOOD
GE1113355	8.06	GOOD
GE1113356	0.995	GOOD
GE1113364	1.926	GOOD
GE1113369	NA	MSR
GE1113381	0.48	GOOD
GE1113383	2.511	GOOD
GE1113384	0.952	GOOD
GE1113416	0.295	EMPTY
GE1113441	0.137	EMPTY
GE1113452	110.399	GOOD
GE1113463	2.686	GOOD
GE1113491	4.422	GOOD
GE1113500	28.884	GOOD
GE1113505	0.138	EMPTY
GE1113507	0.858	GOOD
GE1113524	0.231	EMPTY
GE1113530	NA	MSR
GE1113534	4.125	GOOD
GE1113546	3.575	GOOD
GE1113551	0.316	EMPTY
GE1113562	0.127	EMPTY
GE1113583	0.026	EMPTY
GE1113592	28.289	GOOD
GE1113602	3.605	GOOD
GE1113603	0.238	EMPTY
GE1113607	1.154	GOOD
GE1113624	16.093	GOOD
GE1113631	0.185	EMPTY
GE1113632	0.186	EMPTY
GE1113636	1.245	GOOD
GE1113642	64.737	GOOD
GE1113652	5.619	GOOD
GE1113659	60.114	GOOD
GE1113665	0.464	EMPTY
GE1113673	81.097	GOOD
GE1113675	6.56	GOOD
GE1113683	0.147	EMPTY
GE1113687	0.527	GOOD
GE1113692	0.751	GOOD
GE1113705	-0.049	NEGATIVE
GE1113709	4.329	GOOD
GE1113723	0.839	GOOD
GE1113730	12.229	GOOD
GE1113742	16.381	GOOD
GE1113744	0.188	EMPTY
GE1113748	7.172	GOOD
GE1113757	33.907	GOOD
GE1113769	1.414	GOOD
GE1113770	0.111	EMPTY
GE1113775	0.826	GOOD
GE1113788	0.235	EMPTY
GE1113794	0.233	EMPTY
GE1113795	0.184	EMPTY
GE1113818	6.546	GOOD
GE1113823	5.964	GOOD
GE1113826	7.583	GOOD
GE1113843	0.249	EMPTY
GE1113845	0.027	EMPTY
GE1113861	1.048	GOOD
GE1113868	24.661	GOOD
GE1113876	0.113	EMPTY
GE1113892	6.923	GOOD
GE1113909	0.324	EMPTY
GE1113929	1.001	GOOD
GE1113935	14.205	GOOD
GE1113938	0.203	EMPTY
GE1113956	-0.087	NEGATIVE
GE1113960	18.634	GOOD
GE1113982	0.214	EMPTY
GE1114027	0.889	GOOD
GE1114032	1.004	GOOD
GE1114041	18.243	GOOD
GE1114043	65.035	GOOD
GE1114047	0.621	GOOD
GE1114063	0.089	EMPTY
GE1114080	1.029	GOOD
GE1114085	0.266	EMPTY
GE1114089	0.218	EMPTY
GE1114090	2.181	GOOD
GE1114094	0.223	EMPTY
GE1114103	0.143	EMPTY
GE1114104	0.489	EMPTY
GE1114110	1.478	GOOD
GE1114123	0.313	EMPTY
GE1114125	1.164	GOOD
GE1114132	15.423	GOOD
GE1114134	0.731	GOOD
GE1114141	0.129	EMPTY
GE1114151	0.713	GOOD
GE1114152	20.149	GOOD
GE1114182	0.263	EMPTY
GE1114203	0.229	EMPTY
GE1114205	0.109	EMPTY
GE1114227	0.227	EMPTY
GE1114232	0.582	GOOD
GE1114244	74.41	GOOD
GE1114249	1.602	GOOD
GE1114250	-0.06	NEGATIVE
GE1114254	0.318	EMPTY
GE1114262	-0.016	NEGATIVE
GE1114264	10.597	GOOD
GE1114266	4.119	GOOD
GE1114268	5.881	GOOD
GE1114275	0.312	EMPTY
GE1114290	0.434	EMPTY
GE1114308	0.299	EMPTY
GE1114311	0.133	EMPTY
GE1114313	1.993	GOOD
GE1114316	0.131	EMPTY
GE1114318	0.547	GOOD
GE1114328	0.229	EMPTY
GE1114335	-0.007	NEGATIVE
GE1114357	1.14	GOOD
GE1114359	0.137	EMPTY
GE1114363	0.169	EMPTY
GE1114384	1.525	GOOD
GE1114388	0.165	EMPTY
GE1114402	5.635	GOOD
GE1114416	0.139	EMPTY
GE1114420	0.053	EMPTY
GE1114443	0.193	EMPTY
GE1114449	8.577	GOOD
GE1114477	3.994	GOOD
GE1114478	0.759	GOOD
GE1114488	0.281	EMPTY
GE1114490	0.127	EMPTY
GE1114492	3.565	GOOD
GE1114494	0.126	EMPTY
GE1114517	0.654	GOOD
GE1114524	4.481	GOOD
GE1114525	1.745	GOOD
GE1114532	0.077	EMPTY
GE1114537	0.814	GOOD
GE1114538	2.471	GOOD
GE1114541	0.255	EMPTY
GE1114561	0.165	EMPTY
GE1114563	0.151	EMPTY
GE1114569	0.094	EMPTY
GE1114582	0.212	EMPTY
GE1114588	5.376	GOOD
GE1114612	0.53	GOOD
GE1114613	5.42	GOOD
GE1114619	0.489	GOOD
GE1114639	0.129	EMPTY
GE1114643	0.22	EMPTY
GE1114644	0.076	EMPTY
GE1114670	1.552	GOOD
GE1114671	8.661	GOOD
GE1114672	0.257	EMPTY
GE1114687	0.051	EMPTY
GE1114692	0.047	EMPTY
GE1114698	0.249	EMPTY
GE1114709	0.567	GOOD
GE1114714	3.94	GOOD
GE1114718	0.136	EMPTY
GE1114729	10.125	GOOD
GE1114736	30.189	GOOD
GE1114755	36.595	GOOD
GE1114763	0.473	GOOD
GE1114773	1.445	GOOD
GE1114779	0.132	EMPTY
GE1114787	0.259	EMPTY
GE1114789	0.181	EMPTY
GE1114792	1.239	GOOD
GE1114793	0.158	EMPTY
GE1114806	8.484	GOOD
GE1114808	0.167	EMPTY
GE1114810	0.11	EMPTY
GE1114826	0.077	EMPTY
GE1114857	0.718	GOOD
GE1114867	12.578	GOOD
GE1114869	0.173	EMPTY
GE1114870	0.935	GOOD
GE1114874	0.551	GOOD
GE1114883	0.468	GOOD
GE1114892	0.163	EMPTY
GE1114899	39.621	GOOD
GE1114925	0.278	EMPTY
GE1114931	90.71	GOOD
GE1114935	1.203	GOOD
GE1114966	0.216	EMPTY
GE1114970	0.836	GOOD
GE1114972	0.059	EMPTY
GE1114981	-0.029	NEGATIVE
GE1114984	0.858	GOOD
GE1115006	0.073	EMPTY
GE1115008	0.195	EMPTY
GE1115012	0.82	GOOD
GE1115026	0.199	EMPTY
GE1115027	0.241	EMPTY
GE1115033	3.865	GOOD
GE1115045	4.729	GOOD
GE1115052	1.146	GOOD
GE1115063	0.222	EMPTY
GE1115072	0.157	EMPTY
GE1115079	1.19	GOOD
GE1115080	0.089	EMPTY
GE1115081	0.156	EMPTY
GE1115109	4.249	GOOD
GE1115118	0.156	EMPTY
GE1115120	5.531	GOOD
GE1115128	0.04	EMPTY
GE1115132	3.119	GOOD
GE1115142	0.102	EMPTY
GE1115145	8.056	GOOD
GE1115158	0.156	EMPTY
GE1115159	0.053	EMPTY
GE1115166	0.122	EMPTY
GE1115177	20.528	GOOD
GE1115181	0.385	EMPTY
GE1115186	16.452	GOOD
GE1115195	0.109	EMPTY
GE1115211	1.241	GOOD
GE1115213	0.115	EMPTY
GE1115224	0.125	EMPTY
GE1115232	0.065	EMPTY
GE1115248	0.311	EMPTY
GE1115254	1.472	GOOD
GE1115257	2.198	GOOD
GE1115283	0.134	EMPTY
GE1115287	10.692	GOOD
GE1115295	0.271	EMPTY
GE1115306	0.753	GOOD
GE1115318	3.133	GOOD
GE1115321	0.119	EMPTY
GE1115327	0.182	EMPTY
GE1115346	0.123	EMPTY
GE1115358	0.193	EMPTY
GE1115363	0.143	EMPTY
GE1115380	0.25	EMPTY
GE1115381	17.106	GOOD
GE1115384	0.278	EMPTY
GE1115401	19.976	GOOD
GE1115420	0.319	EMPTY
GE1115421	4.453	GOOD
GE1115439	2.151	GOOD
GE1115444	-0.022	NEGATIVE
GE1115449	0.944	GOOD
GE1115460	0.031	EMPTY
GE1115472	19.24	GOOD
GE1115475	0.276	EMPTY
GE1115484	2.437	GOOD
GE1115488	0.154	EMPTY
GE1115509	0.596	GOOD
GE1115511	0.449	EMPTY
GE1115517	3.969	GOOD
GE1115523	0.321	EMPTY
GE1115531	0.242	EMPTY
GE1115541	1.111	GOOD
GE1115566	0.713	GOOD
