Reporter Identifier	T00275904 normalised intensity	T00275904 quality flag
GE1215214	2.066	GOOD
GE1215219	1.028	GOOD
GE1215226	NA	MSR
GE1215228	0.193	EMPTY
GE1215232	0.211	EMPTY
GE1215246	1.204	GOOD
GE1215248	0.384	EMPTY
GE1215272	0.178	EMPTY
GE1215277	1.452	GOOD
GE1215282	0.986	GOOD
GE1215307	8.699	GOOD
GE1215312	0.094	EMPTY
GE1215317	0.952	GOOD
GE1215328	2.351	GOOD
GE1215330	0.341	EMPTY
GE1215335	0.443	GOOD
GE1215340	15.142	GOOD
GE1215365	0.96	GOOD
GE1215370	0.093	EMPTY
GE1215386	0.421	GOOD
GE1215388	1.254	GOOD
GE1215412	0.529	GOOD
GE1215421	0.064	EMPTY
GE1215432	0.346	EMPTY
GE1215440	0.2	EMPTY
GE1215466	0.086	EMPTY
GE1215469	0.054	EMPTY
GE1215475	0.343	EMPTY
GE1215476	0.111	EMPTY
GE1215488	0.318	EMPTY
GE1215494	0.161	EMPTY
GE1215506	0.29	EMPTY
GE1215511	0.144	EMPTY
GE1215514	1.273	GOOD
GE1215523	0.361	GOOD
GE1215538	1.735	GOOD
GE1215552	3.691	GOOD
GE1215555	1.095	GOOD
GE1215559	51.362	GOOD
GE1215565	13.794	GOOD
GE1215569	2.006	GOOD
GE1215572	0.222	EMPTY
GE1215581	0.641	GOOD
GE1215582	0.576	GOOD
GE1215586	2.8	GOOD
GE1215600	0.212	EMPTY
GE1215601	15.715	GOOD
GE1215626	0.124	EMPTY
GE1215631	0.065	EMPTY
GE1215640	1.72	GOOD
GE1215654	0.713	GOOD
GE1215661	0.185	EMPTY
GE1215665	0.181	EMPTY
GE1215681	0.07	EMPTY
GE1215686	0.158	EMPTY
GE1215689	0.301	EMPTY
GE1215693	0.106	EMPTY
GE1215706	-0.025	NEGATIVE
GE1215720	3.525	GOOD
GE1215722	1.514	GOOD
GE1215727	0.359	EMPTY
GE1215734	0.013	EMPTY
GE1215739	2.208	GOOD
GE1215741	0.255	EMPTY
GE1215752	1.518	GOOD
GE1215759	0.411	GOOD
GE1215764	0.845	GOOD
GE1215765	1.398	GOOD
GE1215785	4.158	GOOD
GE1215793	1.297	GOOD
GE1215795	6.592	GOOD
GE1215800	8.682	GOOD
GE1215811	2.098	GOOD
GE1215826	0.278	EMPTY
GE1215833	0.239	EMPTY
GE1215837	26.837	GOOD
GE1215855	1.958	GOOD
GE1215867	0.271	EMPTY
GE1215870	5.768	GOOD
GE1215872	0.063	EMPTY
GE1215881	1.892	GOOD
GE1215898	5.017	GOOD
GE1215905	0.033	EMPTY
GE1215909	0.455	GOOD
GE1215914	0.922	GOOD
GE1215923	0.175	EMPTY
GE1215924	1.303	GOOD
GE1215960	-0.035	NEGATIVE
GE1215963	1.059	GOOD
GE1215967	0.139	EMPTY
GE1215968	0.156	EMPTY
GE1215971	21.641	GOOD
GE1215979	1.374	GOOD
GE1215985	0.089	EMPTY
GE1215992	0.475	GOOD
GE1216013	4.546	GOOD
GE1216014	0.411	EMPTY
GE1216018	0.513	GOOD
GE1216020	13.595	GOOD
GE1216028	4.798	GOOD
GE1216045	3.694	GOOD
GE1216052	0.189	EMPTY
GE1216067	0.722	GOOD
GE1216079	0.29	EMPTY
GE1216106	1.049	GOOD
GE1216120	0.248	EMPTY
GE1216125	3.842	GOOD
GE1216126	5.445	GOOD
GE1216136	1.845	GOOD
GE1216141	0.71	GOOD
GE1216143	11.563	GOOD
GE1216151	0.945	GOOD
GE1216156	0.182	EMPTY
GE1216162	2.535	GOOD
GE1216175	0.297	EMPTY
GE1216176	5.451	GOOD
GE1216192	0.149	EMPTY
GE1216195	13.575	GOOD
GE1216213	0.877	GOOD
GE1216214	2.355	GOOD
GE1216223	0.096	EMPTY
GE1216231	12.055	GOOD
GE1216247	0.233	EMPTY
GE1216262	0.805	GOOD
GE1216263	0.873	GOOD
GE1216269	5.094	GOOD
GE1216282	0.455	GOOD
GE1216295	3.048	GOOD
GE1216301	0.087	EMPTY
GE1216304	1.224	GOOD
GE1216317	3.443	GOOD
GE1216328	1.162	GOOD
GE1216337	1.219	GOOD
GE1216347	3.495	GOOD
GE1216351	4.394	GOOD
GE1216366	0.973	GOOD
GE1216369	0.26	EMPTY
GE1216385	0.156	EMPTY
GE1216386	0.584	GOOD
GE1216398	0.453	GOOD
GE1216408	0.145	EMPTY
GE1216410	0.199	EMPTY
GE1216420	0.125	EMPTY
GE1216423	0.228	EMPTY
GE1216426	1.517	GOOD
GE1216433	1.506	GOOD
GE1216435	0.374	EMPTY
GE1216437	0.926	GOOD
GE1216445	6.861	GOOD
GE1216450	4.994	GOOD
GE1216455	0.185	EMPTY
GE1216468	0.136	EMPTY
GE1216481	3.233	GOOD
GE1216489	0.034	EMPTY
GE1216497	8.822	GOOD
GE1216502	7.89	GOOD
GE1216519	4.067	GOOD
GE1216531	0.083	EMPTY
GE1216534	1.656	GOOD
GE1216535	3.094	GOOD
GE1216539	0.404	GOOD
GE1216547	0.162	EMPTY
GE1216548	0.212	EMPTY
GE1216551	0.18	EMPTY
GE1216562	5.768	GOOD
GE1216566	0.281	EMPTY
GE1216577	0.157	EMPTY
GE1216602	1.939	GOOD
GE1216620	3.305	GOOD
GE1216626	3.889	GOOD
GE1216629	0.025	EMPTY
GE1216642	10.663	GOOD
GE1216657	0.538	GOOD
GE1216668	0.114	EMPTY
GE1216669	0.25	EMPTY
GE1216683	0.564	GOOD
GE1216694	4.081	GOOD
GE1216695	0.497	GOOD
GE1216704	3.91	GOOD
GE1216714	15.78	GOOD
GE1216722	0.195	EMPTY
GE1216736	0.168	EMPTY
GE1216739	0.448	GOOD
GE1216756	0.816	GOOD
GE1216758	0.038	EMPTY
GE1216759	1.306	GOOD
GE1216760	0.133	EMPTY
GE1216798	1.225	GOOD
GE1216806	3.532	GOOD
GE1216814	0.182	EMPTY
GE1216820	0.315	EMPTY
GE1216823	0.367	EMPTY
GE1216827	8.972	GOOD
GE1216834	1.597	GOOD
GE1216844	0.062	EMPTY
GE1216854	7.475	GOOD
GE1216873	2.908	GOOD
GE1216883	0.286	EMPTY
GE1216892	6.096	GOOD
GE1216912	5.916	GOOD
GE1216916	17.701	GOOD
GE1216931	0.218	EMPTY
GE1216933	5.89	GOOD
GE1216950	0.749	GOOD
GE1216952	1.864	GOOD
GE1216960	0.155	EMPTY
GE1216969	0.259	EMPTY
GE1216973	0.293	EMPTY
GE1216978	0.265	EMPTY
GE1216986	2.196	GOOD
GE1216987	0.769	GOOD
GE1217008	0.495	GOOD
GE1217009	0.941	GOOD
GE1217013	12.589	GOOD
GE1217036	0.458	GOOD
GE1217038	0.226	EMPTY
GE1217042	1.679	GOOD
GE1217045	2.915	GOOD
GE1217046	16.708	GOOD
GE1217049	0.319	EMPTY
GE1217072	106.203	GOOD
GE1217075	0.815	GOOD
GE1217109	0.997	GOOD
GE1217124	1.867	GOOD
GE1217133	24.081	GOOD
GE1217136	1.787	GOOD
GE1217141	0.052	EMPTY
GE1217146	0.161	EMPTY
GE1217156	0.081	EMPTY
GE1217157	10.762	GOOD
GE1217163	1.932	GOOD
GE1217178	-0.029	NEGATIVE
GE1217180	3.822	GOOD
GE1217186	0.444	GOOD
GE1217223	25.693	GOOD
GE1217232	0.128	EMPTY
GE1217236	0.391	EMPTY
GE1217239	0.56	GOOD
GE1217242	2.324	GOOD
GE1217257	41.523	GOOD
GE1217258	1.162	GOOD
GE1217264	0.246	EMPTY
GE1217266	2.548	GOOD
GE1217270	0.106	EMPTY
GE1217295	12.381	GOOD
GE1217306	0.494	GOOD
GE1217309	0.677	GOOD
GE1217310	0.068	EMPTY
GE1217328	0.255	EMPTY
GE1217332	0.411	EMPTY
GE1217351	8.318	GOOD
GE1217364	0.668	GOOD
GE1217369	0.689	GOOD
GE1217370	0.18	EMPTY
GE1217375	0.464	GOOD
GE1217378	0.473	GOOD
GE1217379	0.072	EMPTY
GE1217393	0.203	EMPTY
GE1217399	21.81	GOOD
GE1217407	0.625	GOOD
GE1217424	0.202	EMPTY
GE1217425	5.328	GOOD
GE1217427	3.487	GOOD
GE1217431	0.178	EMPTY
GE1217474	27.944	GOOD
GE1217492	0.375	EMPTY
GE1217498	6.225	GOOD
GE1217502	0.186	EMPTY
GE1217506	4.151	GOOD
GE1217516	0.6	GOOD
GE1217534	0.342	EMPTY
GE1217539	0.514	GOOD
GE1217541	0.237	EMPTY
GE1217542	2.622	GOOD
GE1217547	0.069	EMPTY
GE1217548	0.416	GOOD
GE1217556	1.552	GOOD
GE1217561	0.642	GOOD
GE1217582	0.6	GOOD
GE1217591	0.05	EMPTY
GE1217593	1.98	GOOD
GE1217615	11.168	GOOD
GE1217622	0.982	GOOD
GE1217626	6.399	GOOD
GE1217628	0.303	EMPTY
GE1217632	0.168	EMPTY
GE1217635	1.163	GOOD
GE1217649	0.154	EMPTY
GE1217658	0.605	GOOD
GE1217662	0.409	EMPTY
GE1217663	14.171	GOOD
GE1217673	0.061	EMPTY
GE1217697	0.356	EMPTY
GE1217704	0.095	EMPTY
GE1217708	0.114	EMPTY
GE1217745	2.125	GOOD
GE1217763	0.302	EMPTY
GE1217765	2.611	GOOD
GE1217778	0.067	EMPTY
GE1217781	0.208	EMPTY
GE1217786	0.178	EMPTY
GE1217791	0.131	EMPTY
GE1217801	0.342	EMPTY
GE1217804	0.636	GOOD
GE1217806	3.825	GOOD
GE1217809	0.742	GOOD
GE1217813	0.356	EMPTY
GE1217816	2	GOOD
GE1217823	0.286	EMPTY
GE1217839	2.359	GOOD
GE1217846	9.893	GOOD
GE1217847	0.429	GOOD
GE1217854	0.116	EMPTY
GE1217871	0.181	EMPTY
GE1217875	8.753	GOOD
GE1217876	1.076	GOOD
GE1217885	0.057	EMPTY
GE1217895	0.187	EMPTY
GE1217903	1.016	GOOD
GE1217905	0.49	GOOD
GE1217923	1.188	GOOD
GE1217930	0.864	GOOD
GE1217933	0.271	EMPTY
GE1217934	0.396	EMPTY
GE1217936	1.846	GOOD
GE1217964	0.155	EMPTY
GE1217977	0.142	EMPTY
GE1218003	0.821	GOOD
GE1218021	0.167	EMPTY
GE1218038	0.463	GOOD
GE1218039	0.135	EMPTY
GE1218044	0.203	EMPTY
GE1218049	0.354	EMPTY
GE1218054	0.924	GOOD
GE1218070	0.483	GOOD
GE1218089	1.038	GOOD
GE1218094	26.282	GOOD
GE1218096	0.335	EMPTY
GE1218108	0.121	EMPTY
GE1218115	2.818	GOOD
GE1218121	0.777	GOOD
GE1218136	23.65	GOOD
GE1218147	2.08	GOOD
GE1218151	0.141	EMPTY
GE1218155	0.338	EMPTY
GE1218177	0.812	GOOD
GE1218180	2.046	GOOD
GE1218183	14.67	GOOD
GE1218191	0.283	EMPTY
GE1218210	0.46	GOOD
GE1218215	14.532	GOOD
GE1218228	6.321	GOOD
GE1218241	0.126	EMPTY
GE1218242	1.005	GOOD
GE1218249	6.719	GOOD
GE1218257	0.575	GOOD
GE1218263	0.174	EMPTY
GE1218277	1.42	GOOD
GE1218279	0.307	EMPTY
GE1218289	0.236	EMPTY
GE1218304	0.366	GOOD
GE1218306	0.6	GOOD
GE1218311	3.311	GOOD
GE1218313	10.262	GOOD
GE1218321	1.486	GOOD
GE1218327	0.272	EMPTY
GE1218329	0.681	GOOD
GE1218333	0.877	GOOD
GE1218335	0.156	EMPTY
GE1218338	0.287	EMPTY
GE1218367	0.098	EMPTY
GE1218376	0.367	EMPTY
GE1218384	15.781	GOOD
GE1218388	0.196	EMPTY
GE1218390	0.188	EMPTY
GE1218397	8.269	GOOD
GE1218415	9.405	GOOD
GE1218437	9.366	GOOD
GE1218441	0.923	GOOD
GE1218443	0.059	EMPTY
GE1218455	0.036	EMPTY
GE1218468	0.34	EMPTY
GE1218483	0.814	GOOD
GE1218503	0.943	GOOD
GE1218523	0.538	GOOD
GE1218524	2.307	GOOD
GE1218529	2.679	GOOD
GE1218535	0.022	EMPTY
GE1218542	0.436	GOOD
GE1218554	0.07	EMPTY
GE1218580	0.921	GOOD
GE1218589	0.083	EMPTY
GE1218596	0.548	GOOD
GE1218597	0.292	EMPTY
GE1218600	0.704	GOOD
GE1218601	0.913	GOOD
GE1218609	0.079	EMPTY
GE1218614	0.169	EMPTY
GE1218636	3.94	GOOD
GE1218639	0.678	GOOD
GE1218641	25.223	GOOD
GE1218643	9.576	GOOD
GE1218645	0.835	GOOD
GE1218650	0.086	EMPTY
GE1218652	0.919	GOOD
GE1218653	1.5	GOOD
GE1218655	18.978	GOOD
GE1218657	0.577	GOOD
GE1218666	0.173	EMPTY
GE1218695	0.274	EMPTY
GE1218704	0.138	EMPTY
GE1218713	27.255	GOOD
GE1218730	2.815	GOOD
GE1218736	10.384	GOOD
GE1218738	4.826	GOOD
GE1218743	4.319	GOOD
GE1218758	6.456	GOOD
GE1218785	0.535	GOOD
GE1218806	0.748	GOOD
GE1218814	12.102	GOOD
GE1218820	0.362	EMPTY
GE1218829	0.136	EMPTY
GE1218835	1.009	GOOD
GE1218849	0.063	EMPTY
GE1218857	0.434	GOOD
GE1218859	0.183	EMPTY
GE1218863	3.231	GOOD
GE1218875	3.017	GOOD
GE1218877	4.976	GOOD
GE1218882	0.261	EMPTY
GE1218884	0.309	EMPTY
GE1218896	0.102	EMPTY
GE1218898	0.232	EMPTY
GE1218918	0.022	EMPTY
GE1218919	1.898	GOOD
GE1218935	1.748	GOOD
GE1218940	10.665	GOOD
GE1218941	0.419	GOOD
GE1218957	0.595	GOOD
GE1218961	1.315	GOOD
GE1218991	49.763	GOOD
GE1218992	0.31	EMPTY
GE1219001	1.277	GOOD
GE1219007	0.389	EMPTY
GE1219008	6.511	GOOD
GE1219021	0.071	EMPTY
GE1219022	NA	MSR
GE1219023	1.086	GOOD
GE1219041	1.089	GOOD
GE1219050	0.116	EMPTY
GE1219052	0.067	EMPTY
GE1219055	0.089	EMPTY
GE1219061	0.114	EMPTY
GE1219063	2.532	GOOD
GE1219081	3.486	GOOD
GE1219105	11.942	GOOD
GE1219120	0.155	EMPTY
GE1219121	1.52	GOOD
GE1219128	0.262	EMPTY
GE1219137	0.353	EMPTY
GE1219148	1.887	GOOD
GE1219163	0.259	EMPTY
GE1219167	0.457	GOOD
GE1219186	0.086	EMPTY
GE1219193	0.133	EMPTY
GE1219201	2.607	GOOD
GE1219202	0.099	EMPTY
GE1219211	0.073	EMPTY
GE1219224	1.812	GOOD
GE1219226	1.459	GOOD
GE1219229	1.254	GOOD
GE1219235	6.514	GOOD
GE1219250	2.395	GOOD
GE1219253	1.432	GOOD
GE1219255	0.135	EMPTY
GE1219269	0.069	EMPTY
GE1219278	0.128	EMPTY
GE1219281	0.018	EMPTY
GE1219284	14.068	GOOD
GE1219295	0.399	EMPTY
GE1219311	2.328	GOOD
GE1219317	0.048	EMPTY
GE1219354	0.195	EMPTY
GE1219356	0.264	EMPTY
GE1219359	2.346	GOOD
GE1219363	0.218	EMPTY
GE1219398	6.519	GOOD
GE1219399	1.747	GOOD
GE1219403	0.953	GOOD
GE1219413	0.11	EMPTY
GE1219421	0.617	GOOD
GE1219428	0.594	GOOD
GE1219459	1.747	GOOD
GE1219479	0.229	EMPTY
GE1219494	0.143	EMPTY
GE1219514	11.051	GOOD
GE1219517	0.755	GOOD
GE1219528	1.301	GOOD
GE1219532	0.223	EMPTY
GE1219538	3.421	GOOD
GE1219541	0.144	EMPTY
GE1219543	0.08	EMPTY
GE1219558	0.612	GOOD
GE1219559	1.449	GOOD
GE1219576	1.813	GOOD
GE1219581	1.711	GOOD
GE1219598	0.662	GOOD
GE1219600	0.26	EMPTY
GE1219601	0.125	EMPTY
GE1219611	0.095	EMPTY
GE1219615	1.632	GOOD
GE1219618	0.208	EMPTY
GE1219627	0.132	EMPTY
GE1219636	0.188	EMPTY
GE1219663	0.268	EMPTY
GE1219667	-0.01	NEGATIVE
GE1219674	0.916	GOOD
GE1219676	1.405	GOOD
GE1219682	0.186	EMPTY
GE1219707	1.176	GOOD
GE1219716	20.032	GOOD
GE1219720	0.007	EMPTY
GE1219724	3.386	GOOD
GE1219728	19.709	GOOD
GE1219733	0.076	EMPTY
GE1219747	0.94	GOOD
GE1219749	1.685	GOOD
GE1219762	3.135	GOOD
GE1219774	2.863	GOOD
GE1219787	15.692	GOOD
GE1219800	0.075	EMPTY
GE1219803	0.927	GOOD
GE1219807	10.597	GOOD
GE1219821	0.089	EMPTY
GE1219830	0.341	EMPTY
GE1219843	0.119	EMPTY
GE1219845	10.783	GOOD
GE1219862	0.095	EMPTY
GE1219866	5.582	GOOD
GE1219879	0.274	EMPTY
GE1219883	0.196	EMPTY
GE1219892	0.993	GOOD
GE1219901	0.308	EMPTY
GE1219908	0.151	EMPTY
GE1219909	0.256	EMPTY
GE1219911	0.128	EMPTY
GE1219918	0.631	GOOD
GE1219928	8.402	GOOD
GE1219940	0.384	EMPTY
GE1219941	0.209	EMPTY
GE1219950	0.618	GOOD
GE1219966	1.307	GOOD
GE1219971	-0.011	NEGATIVE
GE1219975	0.204	EMPTY
GE1219978	0.04	EMPTY
GE1219981	0.174	EMPTY
GE1219985	0.276	EMPTY
GE1219990	0.158	EMPTY
GE1219991	0.571	GOOD
GE1220019	2.911	GOOD
GE1220046	2.621	GOOD
GE1220071	5.277	GOOD
GE1220091	0.104	EMPTY
GE1220094	2.624	GOOD
GE1220101	0.467	GOOD
GE1220104	0.213	EMPTY
GE1220112	4.48	GOOD
GE1220113	0.247	EMPTY
GE1220127	0.147	EMPTY
GE1220133	0.463	GOOD
GE1220139	1.239	GOOD
GE1220147	0.518	GOOD
GE1220164	0.166	EMPTY
GE1220165	0.083	EMPTY
GE1220166	0.033	EMPTY
GE1220178	1.923	GOOD
GE1220179	0.14	EMPTY
GE1220194	0.749	GOOD
GE1220199	0.948	GOOD
GE1220206	1.451	GOOD
GE1220209	0.277	EMPTY
GE1220216	7.964	GOOD
GE1220224	0.186	EMPTY
GE1220268	0.11	EMPTY
GE1220277	0.347	EMPTY
GE1220279	0.054	EMPTY
GE1220292	2.361	GOOD
GE1220310	-0.004	NEGATIVE
GE1220311	4.004	GOOD
GE1220319	0.174	EMPTY
GE1220331	0.027	EMPTY
GE1220333	0.163	EMPTY
GE1220338	0.131	EMPTY
GE1220351	0.592	GOOD
GE1220363	0.039	EMPTY
GE1220366	40.457	GOOD
GE1220369	1.324	GOOD
GE1220385	9.011	GOOD
GE1220388	0.359	EMPTY
GE1220395	0.268	EMPTY
GE1220399	0.567	GOOD
GE1220410	0.184	EMPTY
GE1220426	13.518	GOOD
GE1220428	2.334	GOOD
GE1220446	10.191	GOOD
GE1220447	0.244	EMPTY
GE1220448	0.086	EMPTY
GE1220479	16.178	GOOD
GE1220492	0.146	EMPTY
GE1220499	0.059	EMPTY
GE1220505	0.246	EMPTY
GE1220522	0.803	GOOD
GE1220529	0.351	EMPTY
GE1220535	0.674	GOOD
GE1220539	-0.01	NEGATIVE
GE1220554	0.409	GOOD
GE1220565	0.835	GOOD
GE1220567	0.196	EMPTY
GE1220571	0.365	EMPTY
GE1220579	0.36	EMPTY
GE1220594	0.981	GOOD
GE1220606	0.736	GOOD
GE1220614	63.116	GOOD
GE1220615	0.144	EMPTY
GE1220620	1.154	GOOD
GE1220658	3.392	GOOD
GE1220661	7.281	GOOD
GE1220669	20.541	GOOD
GE1220672	1.938	GOOD
GE1220675	1.336	GOOD
GE1220682	0.886	GOOD
GE1220688	0.088	EMPTY
GE12207	7.249	GOOD
GE1220700	1.684	GOOD
GE1220701	36.46	GOOD
GE1220733	4.937	GOOD
GE1220742	0.319	EMPTY
GE1220744	0.193	EMPTY
GE1220747	0.188	EMPTY
GE1220766	-0.025	NEGATIVE
GE1220775	1.514	GOOD
GE1220780	2.884	GOOD
GE1220794	2.087	GOOD
GE12208	22.645	GOOD
GE1220802	0.151	EMPTY
GE1220814	4.693	GOOD
GE1220820	2.005	GOOD
GE1220830	-0.102	NEGATIVE
GE1220841	0.193	EMPTY
GE1220851	0.147	EMPTY
GE1220853	5.328	GOOD
GE1220859	7.03	GOOD
GE1220860	4.406	GOOD
GE1220866	19.047	GOOD
GE1220868	18.604	GOOD
GE1220879	8.962	GOOD
GE1220881	0.115	EMPTY
GE1220885	9.714	GOOD
GE1220891	0.912	GOOD
GE12209	0.848	GOOD
GE1220905	1.253	GOOD
GE1220918	1.194	GOOD
GE1220939	0.158	EMPTY
GE1220940	4.515	GOOD
GE1220941	15.625	GOOD
GE1220959	0.02	EMPTY
GE1220964	0.143	EMPTY
GE1220971	0.24	EMPTY
GE1220972	0.284	EMPTY
GE1220988	1.081	GOOD
GE1220998	0.609	GOOD
GE12210	6.992	GOOD
GE1221000	6.092	GOOD
GE1221015	0.761	GOOD
GE1221037	0.102	EMPTY
GE1221057	0.386	EMPTY
GE1221064	3.474	GOOD
GE1221067	2.487	GOOD
GE1221069	0.137	EMPTY
GE1221072	0.196	EMPTY
GE1221092	1.202	GOOD
GE1221093	0.061	EMPTY
GE12211	1.569	GOOD
GE1221108	0.681	GOOD
GE1221113	1.413	GOOD
GE1221114	0.896	GOOD
GE1221115	0.169	EMPTY
GE1221116	0.678	GOOD
GE1221127	2.055	GOOD
GE1221141	0.184	EMPTY
GE1221142	0.162	EMPTY
GE1221176	0.09	EMPTY
GE12212	6.985	GOOD
GE1221203	0.433	GOOD
GE1221204	12.372	GOOD
GE1221228	0.081	EMPTY
GE1221233	0.173	EMPTY
GE1221236	0.144	EMPTY
GE1221243	2.982	GOOD
GE1221244	1.033	GOOD
GE1221258	0.173	EMPTY
GE1221277	0.094	EMPTY
GE1221288	0.177	EMPTY
GE1221296	314.507	GOOD
GE1221299	15.638	GOOD
GE12213	11.583	GOOD
GE1221302	0.085	EMPTY
GE1221317	0.618	GOOD
GE1221324	-0.01	NEGATIVE
GE1221325	1.807	GOOD
GE1221331	0.267	EMPTY
GE1221342	0.19	EMPTY
GE1221346	1.872	GOOD
GE1221358	0.467	GOOD
GE1221361	1.22	GOOD
GE1221364	3.771	GOOD
GE1221373	0.134	EMPTY
GE1221386	1.54	GOOD
GE1221389	0.613	GOOD
GE1221390	0.438	GOOD
GE1221391	7.738	GOOD
GE12214	1.173	GOOD
GE1221401	0.17	EMPTY
GE1221408	0.054	EMPTY
GE1221418	0.26	EMPTY
GE1221420	0.043	EMPTY
GE1221426	0.27	EMPTY
GE1221427	0.114	EMPTY
GE1221433	7.141	GOOD
GE1221434	0.422	EMPTY
GE1221450	0.284	EMPTY
GE1221451	3.829	GOOD
GE1221456	1.045	GOOD
GE1221469	7.542	GOOD
GE1221472	0.02	EMPTY
GE1221489	0.195	EMPTY
GE12215	0.797	GOOD
GE1221503	0.754	GOOD
GE1221507	0.66	GOOD
GE1221521	0.164	EMPTY
GE1221525	0.47	GOOD
GE1221544	7.179	GOOD
GE1221548	3.333	GOOD
GE1221556	4.651	GOOD
GE1221561	14.641	GOOD
GE1221581	1.047	GOOD
GE1221588	15.705	GOOD
GE1221590	4.168	GOOD
GE1221598	2.427	GOOD
GE12216	2.513	GOOD
GE1221626	1.163	GOOD
GE1221634	9.344	GOOD
GE1221657	2.552	GOOD
GE1221663	0.162	EMPTY
GE1221683	0.16	EMPTY
GE1221691	7.688	GOOD
GE12217	0.371	EMPTY
GE1221714	1.038	GOOD
GE1221718	0.244	EMPTY
GE1221729	1.328	GOOD
GE1221731	24.967	GOOD
GE1221744	2.138	GOOD
GE1221753	1.75	GOOD
GE1221755	0.412	EMPTY
GE1221757	3.487	GOOD
GE1221765	0.281	EMPTY
GE1221772	0.201	EMPTY
GE1221789	13.677	GOOD
GE1221793	5.602	GOOD
GE1221799	0.238	EMPTY
GE12218	9.132	GOOD
GE1221808	0.636	GOOD
GE1221815	0.629	GOOD
GE1221816	1.902	GOOD
GE1221828	0.16	EMPTY
GE1221829	0.193	EMPTY
GE1221834	0.236	EMPTY
GE1221847	0.384	EMPTY
GE1221851	1.363	GOOD
GE1221854	3.471	GOOD
GE1221872	0.772	GOOD
GE1221881	0.287	EMPTY
GE1221884	1.034	GOOD
GE1221887	0.1	EMPTY
GE1221898	0.325	EMPTY
GE12219	7.996	GOOD
GE1221902	91.416	GOOD
GE1221914	0.081	EMPTY
GE1221933	0.213	EMPTY
GE1221934	0.561	GOOD
GE1221940	0.454	GOOD
GE1221945	0.925	GOOD
GE1221948	0	NEGATIVE
GE1221964	6.755	GOOD
GE12220	134.441	GOOD
GE1222001	12.326	GOOD
GE1222003	0.244	EMPTY
GE1222005	0.107	EMPTY
GE1222019	6.942	GOOD
GE1222025	0.211	EMPTY
GE1222029	0.035	EMPTY
GE1222032	0.196	EMPTY
GE1222046	0.16	EMPTY
GE1222059	0.702	GOOD
GE1222092	0.872	GOOD
GE1222096	0.634	GOOD
GE1222099	0.415	GOOD
GE12221	0.533	GOOD
GE1222105	1.997	GOOD
GE1222126	0.187	EMPTY
GE1222131	0.147	EMPTY
GE1222137	0.507	GOOD
GE1222142	0.689	GOOD
GE1222151	0.229	EMPTY
GE1222158	10.628	GOOD
GE1222171	0.091	EMPTY
GE1222187	3.782	GOOD
GE1222192	0.22	EMPTY
GE1222194	0.231	EMPTY
GE12222	10.284	GOOD
GE1222220	4.551	GOOD
GE1222223	10.861	GOOD
GE1222235	7.931	GOOD
GE1222244	0.771	GOOD
GE1222264	6.481	GOOD
GE1222266	0.1	EMPTY
GE1222273	0.201	EMPTY
GE1222279	8.051	GOOD
GE1222283	0.843	GOOD
GE1222287	0.115	EMPTY
GE1222292	0.295	EMPTY
GE1222294	0.958	GOOD
GE1222297	0.89	GOOD
GE12223	39.356	GOOD
GE1222311	0.132	EMPTY
GE1222329	4.617	GOOD
GE1222350	0.156	EMPTY
GE1222372	2.446	GOOD
GE1222374	0.252	EMPTY
GE1222378	15.504	GOOD
GE1222387	4.539	GOOD
GE1222388	7.293	GOOD
GE12224	31.6	GOOD
GE1222403	1.511	GOOD
GE1222417	1.704	GOOD
GE1222429	0.231	EMPTY
GE1222438	0.935	GOOD
GE1222440	0.765	GOOD
GE1222443	0.139	EMPTY
GE1222455	-0.048	NEGATIVE
GE1222456	0.153	EMPTY
GE1222476	2.405	GOOD
GE12225	6.964	GOOD
GE1222502	2.14	GOOD
GE1222504	1.73	GOOD
GE1222521	1.031	GOOD
GE1222528	122.379	GOOD
GE1222530	0.298	EMPTY
GE1222545	15.785	GOOD
GE1222554	0.32	EMPTY
GE1222559	23.49	GOOD
GE1222560	0.225	EMPTY
GE1222566	0.142	EMPTY
GE1222595	0.036	EMPTY
GE1222598	0.245	EMPTY
GE12226	13.85	GOOD
GE1222615	0.136	EMPTY
GE1222621	59.006	GOOD
GE1222622	0.876	GOOD
GE1222625	2.778	GOOD
GE1222641	0.151	EMPTY
GE1222646	0.274	EMPTY
GE1222661	4.891	POOR
GE1222669	5.676	GOOD
GE1222672	0.13	EMPTY
GE1222681	0.11	EMPTY
GE1222689	3.44	GOOD
GE1222697	16.67	GOOD
GE12227	103.16	GOOD
GE1222705	0.174	EMPTY
GE1222718	0.094	EMPTY
GE1222733	0.815	GOOD
GE1222735	0.166	EMPTY
GE1222741	2.628	GOOD
GE1222753	0.125	EMPTY
GE1222773	0.074	EMPTY
GE1222775	0.081	EMPTY
GE1222788	0.207	EMPTY
GE12228	13.163	GOOD
GE1222801	0.066	EMPTY
GE1222807	0.162	EMPTY
GE1222831	0.164	EMPTY
GE1222834	0.128	EMPTY
GE1222835	2.231	GOOD
GE1222847	0.097	EMPTY
GE1222855	1.152	GOOD
GE1222864	8.596	GOOD
GE1222882	16.622	GOOD
GE1222887	0.199	EMPTY
GE1222892	3.177	GOOD
GE12229	23.6	GOOD
GE1222908	4.354	GOOD
GE1222913	0.354	EMPTY
GE1222915	0.212	EMPTY
GE1222918	0.77	GOOD
