Reporter Identifier	T00275905 normalised intensity	T00275905 quality flag
GE15253	11.165	GOOD
GE15254	4.498	GOOD
GE15255	2.354	GOOD
GE15256	0.064	EMPTY
GE15257	4.05	GOOD
GE15258	6.974	GOOD
GE15259	4.189	GOOD
GE15260	10.676	GOOD
GE15261	0.291	EMPTY
GE15262	19.647	GOOD
GE15263	4.838	GOOD
GE15264	9.544	GOOD
GE15265	18.992	GOOD
GE15266	4.021	GOOD
GE15267	0.408	EMPTY
GE15268	24.525	GOOD
GE15269	6.035	GOOD
GE15270	4.391	GOOD
GE15271	70.2	GOOD
GE15272	7.571	GOOD
GE15273	17.104	GOOD
GE15274	55.46	GOOD
GE15275	6.884	GOOD
GE15276	6.405	GOOD
GE15277	23.053	GOOD
GE15278	23.998	GOOD
GE15279	224.564	GOOD
GE15280	49.196	GOOD
GE15281	2.64	GOOD
GE15282	18.601	GOOD
GE15283	8.613	GOOD
GE15284	0.084	EMPTY
GE15285	9.398	GOOD
GE15286	9.298	GOOD
GE15287	9.892	GOOD
GE15288	13.127	GOOD
GE15289	7.147	GOOD
GE15290	58.624	GOOD
GE15291	3.234	GOOD
GE15292	31.615	GOOD
GE15293	32.31	GOOD
GE15294	NA	MSR
GE15295	9.145	GOOD
GE15296	0.834	GOOD
GE15297	2.491	GOOD
GE15298	32.473	GOOD
GE15299	20.037	GOOD
GE15300	24.116	GOOD
GE15301	2.061	GOOD
GE15302	1.236	GOOD
GE15303	21.078	GOOD
GE15304	5.862	GOOD
GE15305	7.605	GOOD
GE15306	264.104	GOOD
GE15307	2.175	GOOD
GE15308	9.164	GOOD
GE15309	5.592	POOR
GE15310	13.733	GOOD
GE15311	33.012	GOOD
GE15312	13.982	GOOD
GE15313	11.74	GOOD
GE15314	11.822	GOOD
GE15315	7.244	GOOD
GE15316	19.87	GOOD
GE15317	96.989	GOOD
GE15318	1.796	GOOD
GE15319	8.943	GOOD
GE15320	3.442	GOOD
GE15321	6.072	GOOD
GE15322	2.007	GOOD
GE15323	0.131	EMPTY
GE15324	13.677	GOOD
GE15325	16.749	GOOD
GE15326	17.411	GOOD
GE15327	2.115	GOOD
GE15328	1.417	GOOD
GE15329	43.38	GOOD
GE15330	8.304	GOOD
GE15331	6.861	GOOD
GE15332	35.957	GOOD
GE15333	0.026	EMPTY
GE15334	7.685	GOOD
GE15335	11.602	GOOD
GE15336	2.235	GOOD
GE15337	12.232	GOOD
GE15338	3.612	GOOD
GE15339	3.827	GOOD
GE15340	0.358	EMPTY
GE15341	6.983	GOOD
GE15342	9.287	GOOD
GE15343	44.393	GOOD
GE15344	2.573	GOOD
GE15345	11.354	GOOD
GE15346	7.755	GOOD
GE15347	3.879	GOOD
GE15348	21.953	GOOD
GE15349	3.969	GOOD
GE15350	0.093	EMPTY
GE15351	1.877	GOOD
GE15352	23.347	GOOD
GE15353	1.806	GOOD
GE15354	2.191	GOOD
GE15355	5.853	GOOD
GE15356	3.144	GOOD
GE15357	9.966	GOOD
GE15358	4.281	GOOD
GE15359	2.847	GOOD
GE15360	4.595	GOOD
GE15361	6.866	GOOD
GE15362	5.52	GOOD
GE15363	6.249	GOOD
GE15364	0.445	GOOD
GE15365	1.571	GOOD
GE15366	13.939	GOOD
GE15367	0.074	EMPTY
GE15368	18.316	GOOD
GE15369	1.327	GOOD
GE15370	0.876	GOOD
GE15371	0.256	EMPTY
GE15372	5.769	GOOD
GE15373	16.824	GOOD
GE15374	0.153	EMPTY
GE15375	2.547	GOOD
GE15376	1.067	GOOD
GE15377	0.288	EMPTY
GE15378	4.482	GOOD
GE15379	2.988	GOOD
GE15380	33.048	GOOD
GE15381	1.664	GOOD
GE15382	17.45	GOOD
GE15383	4.295	GOOD
GE15384	0.033	EMPTY
GE15385	5.815	GOOD
GE15386	26.226	GOOD
GE15387	2.627	GOOD
GE15388	6.194	GOOD
GE15389	22.731	GOOD
GE15390	0.806	GOOD
GE15391	54.888	GOOD
GE15392	0.221	EMPTY
GE15393	15.155	GOOD
GE15394	10.39	GOOD
GE15395	0.118	EMPTY
GE15396	2.494	GOOD
GE15397	39.197	GOOD
GE15398	0.147	EMPTY
GE15399	3.388	GOOD
GE15400	3.838	GOOD
GE15401	0.973	GOOD
GE15402	1.001	GOOD
GE15403	2.138	GOOD
GE15404	1.783	GOOD
GE15405	5.966	GOOD
GE15406	6.075	GOOD
GE15407	2.022	GOOD
GE15408	0.598	GOOD
GE15409	1.772	GOOD
GE15410	2.263	GOOD
GE15411	1.994	GOOD
GE15412	0.743	GOOD
GE15413	0.953	GOOD
GE15414	0.989	GOOD
GE15415	0.771	GOOD
GE15416	1.538	GOOD
GE15417	3.052	GOOD
GE15418	0.601	GOOD
GE15419	8.958	GOOD
GE15420	0.659	GOOD
GE15421	6.672	GOOD
GE15422	0.094	EMPTY
GE15423	3.388	GOOD
GE15424	1.806	GOOD
GE15425	0.822	GOOD
GE15426	10.722	GOOD
GE15427	-0.035	NEGATIVE
GE15428	27.286	GOOD
GE15429	11.91	GOOD
GE15430	3.241	GOOD
GE15431	2.067	GOOD
GE15432	0.384	EMPTY
GE15433	0.145	EMPTY
GE15434	5.632	GOOD
GE15435	0.615	GOOD
GE15436	2.993	GOOD
GE15437	0.832	GOOD
GE15438	4.237	GOOD
GE15439	0.372	EMPTY
GE15440	17.663	GOOD
GE15441	2.464	GOOD
GE15442	11.102	GOOD
GE15443	8.315	GOOD
GE15444	7.681	GOOD
GE15445	3.003	GOOD
GE15446	9.982	GOOD
GE15447	3.243	GOOD
GE15448	1.662	GOOD
GE15449	1.537	GOOD
GE15450	0.106	EMPTY
GE15451	3.047	GOOD
GE15452	8.952	GOOD
GE15453	1.749	GOOD
GE15454	0.841	GOOD
GE15455	0.725	GOOD
GE15456	2.016	GOOD
GE15457	28.055	GOOD
GE15458	0.85	GOOD
GE15459	7.128	GOOD
GE15460	1.024	GOOD
GE15461	3.436	GOOD
GE15462	2.258	GOOD
GE15463	5.776	GOOD
GE15464	0.667	GOOD
GE15465	9.303	GOOD
GE15466	14.189	GOOD
GE15467	7.173	GOOD
GE15468	6.191	GOOD
GE15469	2.834	GOOD
GE15470	0.594	GOOD
GE15471	0.97	GOOD
GE15472	0.467	GOOD
GE15473	2.684	GOOD
GE15474	7.79	GOOD
GE15475	4.011	GOOD
GE15476	3.05	GOOD
GE15477	3.446	GOOD
GE15478	22.222	POOR
GE15479	0.849	GOOD
GE15480	13.109	GOOD
GE15481	0.683	GOOD
GE15482	2.276	GOOD
GE15483	19.65	GOOD
GE15484	1.271	GOOD
GE15485	4.992	GOOD
GE15486	2.635	GOOD
GE15487	1.963	GOOD
GE15488	63.749	GOOD
GE15489	1.827	GOOD
GE15490	0.811	GOOD
GE15491	23.825	GOOD
GE15492	2.69	GOOD
GE15493	6.895	GOOD
GE15494	4.894	GOOD
GE15495	5.917	GOOD
GE15496	12.513	GOOD
GE15497	32.907	GOOD
GE15498	12.549	GOOD
GE15499	35.257	GOOD
GE15500	8.904	GOOD
GE15501	4.881	GOOD
GE15502	0.413	GOOD
GE15503	15.368	GOOD
GE15504	9.477	GOOD
GE15505	4.864	GOOD
GE15506	1.109	GOOD
GE15507	22.508	GOOD
GE15508	4.547	GOOD
GE15509	12.048	GOOD
GE15510	3.819	GOOD
GE15511	6.567	GOOD
GE15512	6.774	GOOD
GE15513	0.255	EMPTY
GE15514	3.653	GOOD
GE15515	60.761	GOOD
GE15516	7.325	GOOD
GE15517	0.793	GOOD
GE15518	10.253	GOOD
GE15519	2.256	GOOD
GE15520	0.95	GOOD
GE15521	0.698	GOOD
GE15522	0.668	GOOD
GE15523	44.432	GOOD
GE15524	0.737	GOOD
GE15525	8.63	GOOD
GE15526	1.115	GOOD
GE15527	7.567	GOOD
GE15528	0.782	GOOD
GE15529	2.789	GOOD
GE15530	0.277	EMPTY
GE15531	16.713	GOOD
GE15532	7.641	GOOD
GE15533	10.191	GOOD
GE15534	2.72	GOOD
GE15535	2.545	GOOD
GE15536	4.177	GOOD
GE15537	4.785	GOOD
GE15538	5.642	GOOD
GE15539	0.776	GOOD
GE15540	10.742	GOOD
GE15541	9.24	GOOD
GE15542	25.137	GOOD
GE15543	10.626	GOOD
GE15544	23.051	GOOD
GE15545	1.529	GOOD
GE15546	4.175	GOOD
GE15547	21.111	GOOD
GE15548	14.997	GOOD
GE15549	5.073	GOOD
GE15550	0.855	GOOD
GE15551	1.935	GOOD
GE15552	10.618	GOOD
GE15553	0.756	GOOD
GE15554	17.018	GOOD
GE15555	5.177	GOOD
GE15556	5.884	GOOD
GE15557	6.046	GOOD
GE15558	8.04	GOOD
GE15559	3.457	GOOD
GE15560	3.043	GOOD
GE15561	14.929	GOOD
GE15562	3.666	GOOD
GE15563	8.587	GOOD
GE15564	4.245	GOOD
GE15565	1.982	GOOD
GE15566	1.821	GOOD
GE15567	22.546	GOOD
GE15568	11.126	GOOD
GE15569	27.619	GOOD
GE15570	15.182	GOOD
GE15571	4.644	GOOD
GE15572	3.471	GOOD
GE15573	8.219	GOOD
GE15574	28.933	GOOD
GE15575	4.523	GOOD
GE15576	0.761	GOOD
GE15577	1.13	GOOD
GE15578	16.568	GOOD
GE15579	13.807	GOOD
GE15580	4.49	GOOD
GE15581	11.754	GOOD
GE15582	2.295	GOOD
GE15583	10.614	GOOD
GE15584	22.912	GOOD
GE15585	9.718	GOOD
GE15586	3.208	GOOD
GE15587	9.055	GOOD
GE15588	6.231	GOOD
GE15589	0.77	GOOD
GE15590	5.155	GOOD
GE15591	10.213	GOOD
GE15592	3.822	GOOD
GE15593	24.473	GOOD
GE15594	12.085	GOOD
GE15595	0.112	EMPTY
GE15596	18.042	GOOD
GE15597	33.103	GOOD
GE15598	5.216	GOOD
GE15599	35.786	GOOD
GE15600	NA	MSR
GE15601	0.454	GOOD
GE15602	5.146	GOOD
GE15603	1.62	GOOD
GE15604	0.508	GOOD
GE15605	0.692	GOOD
GE15606	1.578	GOOD
GE15607	6.145	GOOD
GE15608	1.636	GOOD
GE15609	17.035	GOOD
GE15610	14.596	GOOD
GE15611	13.25	GOOD
GE15612	5.334	GOOD
GE15613	7.642	GOOD
GE15614	10.649	GOOD
GE15615	1.747	GOOD
GE15616	0.5	GOOD
GE15617	6.368	GOOD
GE15618	3.016	GOOD
GE15619	15.525	GOOD
GE15620	3.426	GOOD
GE15621	3.217	GOOD
GE15622	12.462	GOOD
GE15623	1.31	GOOD
GE15624	29.643	GOOD
GE15625	10.341	GOOD
GE15626	1.013	GOOD
GE15627	7.938	GOOD
GE15628	2.175	GOOD
GE15629	3.694	GOOD
GE15630	3.914	GOOD
GE15631	2.913	GOOD
GE15632	5.134	GOOD
GE15633	0.065	EMPTY
GE15634	0.218	EMPTY
GE15635	14.496	GOOD
GE15636	2.231	GOOD
GE15637	0.964	GOOD
GE15638	0.125	EMPTY
GE15639	1.105	GOOD
GE15640	0.403	GOOD
GE15641	8.075	GOOD
GE15642	4.599	GOOD
GE15643	8.83	GOOD
GE15644	4.169	GOOD
GE15645	5.954	GOOD
GE15646	1.004	GOOD
GE15647	0.953	GOOD
GE15648	0.111	EMPTY
GE15649	0.139	EMPTY
GE15650	1.535	GOOD
GE15651	9.021	GOOD
GE15652	1.42	GOOD
GE15653	1.076	GOOD
GE15654	95.346	GOOD
GE15655	0.827	GOOD
GE15656	33.505	GOOD
GE15657	0.21	EMPTY
GE15658	0.256	EMPTY
GE15659	0.483	GOOD
GE15660	0.738	GOOD
GE15661	0.079	EMPTY
GE15662	7.914	POOR
GE15663	3.291	GOOD
GE15664	3.695	GOOD
GE15665	1.853	GOOD
GE15666	0.793	GOOD
GE15667	24.152	GOOD
GE15668	1.681	GOOD
GE15669	1.606	GOOD
GE15670	2.269	GOOD
GE15671	0.562	GOOD
GE15672	0.172	EMPTY
GE15673	20.51	GOOD
GE15674	3.477	GOOD
GE15675	0.323	EMPTY
GE15676	0.325	EMPTY
GE15677	4.307	GOOD
GE15678	0.847	GOOD
GE15679	0.072	EMPTY
GE15680	1.871	GOOD
GE15681	32.607	GOOD
GE15682	0.216	EMPTY
GE15683	88.557	GOOD
GE15684	2.746	GOOD
GE15685	1.892	GOOD
GE15686	0.71	GOOD
GE15687	0.733	GOOD
GE15688	24.579	GOOD
GE15689	13.017	GOOD
GE15690	4.618	GOOD
GE15691	0.613	GOOD
GE15692	2.796	GOOD
GE15693	7.466	GOOD
GE15694	1.045	GOOD
GE15695	1.124	GOOD
GE15696	0.433	GOOD
GE15697	3.53	GOOD
GE15698	0.094	EMPTY
GE15699	0.122	EMPTY
GE15700	1.594	GOOD
GE15701	0.139	EMPTY
GE15702	0.575	GOOD
GE15703	3.65	GOOD
GE15704	1.193	GOOD
GE15705	5.556	GOOD
GE15706	0.233	EMPTY
GE15707	3.334	GOOD
GE15708	77.727	GOOD
GE15709	4.57	GOOD
GE15710	12.843	GOOD
GE15711	3.318	GOOD
GE15712	7.556	GOOD
GE15713	11.481	GOOD
GE15714	13.149	GOOD
GE15715	1.056	GOOD
GE15716	2.67	GOOD
GE15717	1.477	GOOD
GE15718	3.539	GOOD
GE15719	40.529	GOOD
GE15720	3.042	GOOD
GE15721	0.243	EMPTY
GE15722	0.184	EMPTY
GE15723	0.357	EMPTY
GE15724	6.321	GOOD
GE15725	2.958	GOOD
GE15726	4.862	GOOD
GE15727	12.285	GOOD
GE15728	4.012	GOOD
GE15729	0.648	GOOD
GE15730	0.674	GOOD
GE15731	51.969	GOOD
GE15732	0.105	EMPTY
GE15733	0.2	EMPTY
GE15734	7.319	GOOD
GE15735	2.011	GOOD
GE15736	2.032	GOOD
GE15737	0.323	EMPTY
GE15738	7.813	GOOD
GE15739	0.549	GOOD
GE15740	0.791	GOOD
GE15741	0.959	GOOD
GE15742	5.409	GOOD
GE15743	0.056	EMPTY
GE15744	36.799	GOOD
GE15745	8.024	GOOD
GE15746	2.508	GOOD
GE15747	8.569	GOOD
GE15748	2.065	GOOD
GE15749	0.237	EMPTY
GE15750	7.862	GOOD
GE15751	0.57	GOOD
GE15752	0.134	EMPTY
GE15753	9.466	GOOD
GE15754	3.204	GOOD
GE15755	0.308	EMPTY
GE15756	3.108	GOOD
GE15757	4.522	GOOD
GE15758	16.015	GOOD
GE15759	61.776	GOOD
GE15760	38.352	GOOD
GE15761	1.672	GOOD
GE15762	0.417	GOOD
GE15763	0.646	GOOD
GE15764	1.27	GOOD
GE15765	1.911	GOOD
GE15766	1.099	GOOD
GE15767	4.786	GOOD
GE15768	0.315	EMPTY
GE15769	8.826	GOOD
GE15770	5.293	GOOD
GE15771	15.859	GOOD
GE15772	0.656	GOOD
GE15773	6.636	GOOD
GE15774	4.209	GOOD
GE15775	7.116	GOOD
GE15776	0.821	GOOD
GE15777	0.433	GOOD
GE15778	0.685	GOOD
GE15779	9.69	GOOD
GE15780	2.309	GOOD
GE15781	15.011	GOOD
GE15782	17.667	GOOD
GE15783	1.152	GOOD
GE15784	3.893	GOOD
GE15785	35.676	GOOD
GE15786	1.525	GOOD
GE15787	1.585	GOOD
GE15788	7.89	GOOD
GE15789	3.319	GOOD
GE15790	10.291	GOOD
GE15791	0.614	GOOD
GE15792	2.582	GOOD
GE15793	13.257	GOOD
GE15794	14.267	GOOD
GE15795	10.297	GOOD
GE15796	8.363	GOOD
GE15797	1.119	GOOD
GE15798	1.529	GOOD
GE15799	2.99	GOOD
GE15800	2.942	GOOD
GE15801	9.357	GOOD
GE15802	70.45	GOOD
GE15803	16.09	GOOD
GE15804	51.298	GOOD
GE15805	7.573	GOOD
GE15806	0.767	GOOD
GE15807	7.554	GOOD
GE15808	12.308	GOOD
GE15809	10.521	GOOD
GE15810	2.58	GOOD
GE15811	18.84	GOOD
GE15812	3.055	GOOD
GE15813	1.21	GOOD
GE15814	0.181	EMPTY
GE15815	2.242	GOOD
GE15816	36.531	GOOD
GE15817	8.598	GOOD
GE15818	0.689	GOOD
GE15819	1.557	POOR
GE15820	33.056	GOOD
GE15821	0.158	EMPTY
GE15822	0.489	GOOD
GE15823	4.557	GOOD
GE15824	1.534	GOOD
GE15825	0.148	EMPTY
GE15826	7.754	GOOD
GE15827	3.633	GOOD
GE15828	3.276	GOOD
GE15829	14.416	GOOD
GE15830	4.339	GOOD
GE15831	17.56	GOOD
GE15832	0.54	GOOD
GE15833	8.295	GOOD
GE15834	49.405	GOOD
GE15835	0.494	GOOD
GE15836	0.199	EMPTY
GE15837	3.281	GOOD
GE15838	0.486	GOOD
GE15839	6.153	GOOD
GE15840	1.663	GOOD
GE15841	8.024	GOOD
GE15842	1.9	GOOD
GE15843	2.734	GOOD
GE15844	5.535	GOOD
GE15845	5.132	GOOD
GE15846	11.284	GOOD
GE15847	6.845	GOOD
GE15848	0.972	GOOD
GE15849	0.476	GOOD
GE15850	0.622	GOOD
GE15851	4.265	GOOD
GE15852	0.217	EMPTY
GE15853	0.442	GOOD
GE15854	6.42	GOOD
GE15855	5.711	GOOD
GE15856	6.114	GOOD
GE15857	10.832	GOOD
GE15858	NA	MSR
GE15859	1.383	GOOD
GE15860	19.32	GOOD
GE15861	14.211	GOOD
GE15862	2.354	GOOD
GE15863	3.928	GOOD
GE15864	2.849	GOOD
GE15865	4.341	GOOD
GE15866	1.023	GOOD
GE15867	1.95	GOOD
GE15868	5.299	GOOD
GE15869	13.201	GOOD
GE15870	0.831	GOOD
GE15871	-0.026	NEGATIVE
GE15872	6.117	GOOD
GE15873	2.571	GOOD
GE15874	0.807	GOOD
GE15875	2.168	GOOD
GE15876	15.03	GOOD
GE15877	0.759	GOOD
GE15878	1.709	GOOD
GE15879	9.666	GOOD
GE15880	7.564	GOOD
GE15881	0.12	EMPTY
GE15882	0.936	GOOD
GE15883	1.785	GOOD
GE15884	1.649	GOOD
GE15885	0.218	EMPTY
GE15886	1.135	GOOD
GE15887	14.165	GOOD
GE15888	3.436	GOOD
GE15889	12.274	GOOD
GE15890	2.217	GOOD
GE15891	1.962	GOOD
GE15892	11.29	GOOD
GE15893	7.274	GOOD
GE15894	10.11	GOOD
GE15895	2.59	GOOD
GE15896	0.155	EMPTY
GE15897	0.577	GOOD
GE15898	NA	MSR
GE15899	3.586	GOOD
GE15900	0.351	EMPTY
GE15901	0.526	GOOD
GE15902	2.433	GOOD
GE15903	3.014	GOOD
GE15904	20.58	GOOD
GE15905	4.405	GOOD
GE15906	6.233	GOOD
GE15907	3.369	GOOD
GE15908	0.323	EMPTY
GE15909	2.994	GOOD
GE15910	5.392	GOOD
GE15911	0.223	EMPTY
GE15912	0.237	EMPTY
GE15913	1.853	GOOD
GE15914	17.446	GOOD
GE15915	0.848	GOOD
GE15916	3.462	GOOD
GE15917	1.098	GOOD
GE15918	6.375	GOOD
GE15919	1.222	GOOD
GE15920	1.088	GOOD
GE15921	0.585	GOOD
GE15922	7.065	GOOD
GE15923	9.957	GOOD
GE15924	4.5	GOOD
GE15925	0.938	GOOD
GE15926	3.267	GOOD
GE15927	7.806	GOOD
GE15928	10.01	GOOD
GE15929	1.02	GOOD
GE15930	0.523	GOOD
GE15931	7.758	GOOD
GE15932	6.505	GOOD
GE15933	1.957	GOOD
GE15934	6.183	GOOD
GE15935	7.876	GOOD
GE15936	0.546	GOOD
GE15937	4.658	GOOD
GE15938	0.901	GOOD
GE15939	1.671	GOOD
GE15940	4.381	GOOD
GE15941	0.309	EMPTY
GE15942	1.034	GOOD
GE15943	1.308	GOOD
GE15944	0.892	GOOD
GE15945	2.063	GOOD
GE15946	5.85	GOOD
GE15947	26.491	GOOD
GE15948	0.947	GOOD
GE15949	4.912	GOOD
GE15950	1.973	GOOD
GE15951	1.267	GOOD
GE15952	1.394	GOOD
GE15953	10.84	GOOD
GE15954	0.275	EMPTY
GE15955	5.832	GOOD
GE15956	1.299	GOOD
GE15957	0.506	GOOD
GE15958	2.295	GOOD
GE15959	5.769	GOOD
GE15960	2.753	GOOD
GE15961	1.658	GOOD
GE15962	3.2	GOOD
GE15963	4.962	GOOD
GE15964	6.59	GOOD
GE15965	11.582	GOOD
GE15966	10.472	GOOD
GE15967	1.596	GOOD
GE15968	4.406	GOOD
GE15969	4.041	GOOD
GE15970	119.355	GOOD
GE15971	1.014	GOOD
GE15972	3.89	GOOD
GE15973	3.569	GOOD
GE15974	2.646	GOOD
GE15975	18.7	GOOD
GE15976	2.782	GOOD
GE15977	1.671	GOOD
GE15978	1.479	GOOD
GE15979	8.248	GOOD
GE15980	14.65	GOOD
GE15981	2.947	GOOD
GE15982	4.016	GOOD
GE15983	2.142	GOOD
GE15984	8.231	GOOD
GE15985	3.204	GOOD
GE15986	10.547	GOOD
GE15987	23.452	GOOD
GE15988	20.777	GOOD
GE15989	2.24	GOOD
GE15990	18.643	GOOD
GE15991	15.471	GOOD
GE15992	3.764	GOOD
GE15993	NA	MSR
GE15994	8.795	GOOD
GE15995	0.199	EMPTY
GE15996	0.935	GOOD
GE15997	23.45	GOOD
GE15998	10.802	GOOD
GE15999	0.468	GOOD
GE16000	3.65	GOOD
GE16001	9.548	GOOD
GE16002	4.69	GOOD
GE16003	0.793	GOOD
GE16004	6.953	GOOD
GE16005	2.797	GOOD
GE16006	0.919	GOOD
GE16007	26.804	GOOD
GE16008	18.471	GOOD
GE16009	0.329	EMPTY
GE16010	3.862	GOOD
GE16011	2.569	GOOD
GE16012	2.203	GOOD
GE16013	1.249	GOOD
GE16014	0.243	EMPTY
GE16015	3.022	GOOD
GE16016	0.593	GOOD
GE16017	12.107	GOOD
GE16018	13.293	GOOD
GE16019	2.545	GOOD
GE16020	2.355	GOOD
GE16021	0.094	EMPTY
GE16022	0.599	GOOD
GE16023	0.635	GOOD
GE16024	5.802	GOOD
GE16025	4.789	GOOD
GE16026	20.3	GOOD
GE16027	1.37	GOOD
GE16028	0.618	GOOD
GE16029	14.659	GOOD
GE16030	7.698	GOOD
GE16031	0.341	EMPTY
GE16032	4.053	GOOD
GE16033	1.501	GOOD
GE16034	42.757	GOOD
GE16035	0.62	GOOD
GE16036	1.587	GOOD
GE16037	0.199	EMPTY
GE16038	1.102	GOOD
GE16039	2.968	GOOD
GE16040	0.095	EMPTY
GE16041	7.712	GOOD
GE16042	3.254	GOOD
GE16043	4.688	GOOD
GE16044	1.126	GOOD
GE16045	1.437	GOOD
GE16046	1.783	GOOD
GE16047	2.153	GOOD
GE16048	10.746	GOOD
GE16049	4.948	GOOD
GE16050	10.566	GOOD
GE16051	1.647	POOR
GE16052	4.526	GOOD
GE16053	0.312	EMPTY
GE16054	5.809	GOOD
GE16055	13.41	GOOD
GE16056	5.041	GOOD
GE16057	3.409	GOOD
GE16058	3.892	GOOD
GE16059	24.079	GOOD
GE16060	5.319	GOOD
GE16061	15.812	GOOD
GE16062	11.452	GOOD
GE16063	9.643	GOOD
GE16064	0.983	GOOD
GE16065	0.144	EMPTY
GE16066	2.663	GOOD
GE16067	2.066	GOOD
GE16068	24.782	GOOD
GE16069	5.822	GOOD
GE16070	1.115	GOOD
GE16071	7.21	GOOD
GE16072	3.744	GOOD
GE16073	4.169	GOOD
GE16074	0.243	EMPTY
GE16075	7.82	GOOD
GE16076	0.369	EMPTY
GE16077	0.463	GOOD
GE16078	6.955	GOOD
GE16079	3.263	GOOD
GE16080	1.877	GOOD
GE16081	52.539	GOOD
GE16082	2.135	GOOD
GE16083	1.55	GOOD
GE16084	49.924	GOOD
GE16085	12.382	GOOD
GE16086	0.256	EMPTY
GE16087	1.083	GOOD
GE16088	NA	MSR
GE16089	NA	MSR
GE16090	0.647	GOOD
GE16091	19.925	GOOD
GE16092	8.947	GOOD
GE16093	4.888	GOOD
GE16094	32.582	GOOD
GE16095	3.393	GOOD
GE16096	5.6	GOOD
GE16097	0.718	GOOD
GE16098	11.877	GOOD
GE16099	39.903	GOOD
GE16100	16.486	GOOD
GE16101	23.566	GOOD
GE16102	10.125	GOOD
GE16103	11.749	GOOD
GE16104	4.83	GOOD
GE16105	6.133	GOOD
GE16106	1.045	GOOD
GE16107	11.441	GOOD
GE16108	13.016	GOOD
GE16109	9.598	GOOD
GE16110	1.244	GOOD
GE16111	13.199	GOOD
GE16112	22.008	GOOD
GE16113	27.642	GOOD
GE16114	0.184	EMPTY
GE16115	0.786	GOOD
GE16116	0.055	EMPTY
GE16117	7.145	GOOD
GE16118	0.394	EMPTY
GE16119	0.207	EMPTY
GE16120	0.67	GOOD
GE16122	13.232	GOOD
GE16123	10.382	GOOD
GE16124	15.698	GOOD
GE16125	17.616	GOOD
GE16127	5.073	GOOD
GE16129	11.829	GOOD
GE16130	2.314	GOOD
GE16131	0.354	EMPTY
GE16132	3.981	GOOD
GE16133	8.24	GOOD
GE16134	22.062	GOOD
GE16135	0.174	EMPTY
GE16136	4.144	GOOD
GE16137	2.474	GOOD
GE16138	33.324	GOOD
GE16139	3.472	GOOD
GE16140	5.026	GOOD
GE16141	4.463	GOOD
GE16142	3.591	GOOD
GE16143	3.979	GOOD
GE16144	13.083	GOOD
GE16145	0.386	EMPTY
GE16146	4.526	GOOD
GE16147	3.5	GOOD
GE16149	11.361	GOOD
GE16150	3.467	GOOD
GE16151	10.202	GOOD
GE16153	0.773	GOOD
GE16154	15.738	GOOD
GE16155	1.692	GOOD
GE16157	4.705	GOOD
GE16158	11.814	GOOD
GE16159	19.705	GOOD
GE16160	29.578	GOOD
GE16161	0.68	GOOD
GE16162	0.915	GOOD
GE16163	0.868	GOOD
GE16164	4.85	GOOD
GE16165	3.839	GOOD
GE16166	11.76	GOOD
GE16167	1.76	GOOD
GE16168	16.366	GOOD
GE16169	3.735	GOOD
GE16171	6.638	GOOD
GE16172	3.34	GOOD
GE16173	5.947	GOOD
GE16174	0.198	EMPTY
GE16175	1.761	GOOD
GE16176	8.154	GOOD
GE16177	2.905	GOOD
GE16179	5.588	GOOD
GE16180	0.098	EMPTY
GE16181	1.669	GOOD
GE16182	24.495	GOOD
GE16183	1.935	GOOD
GE16184	18.403	GOOD
GE16185	3.073	GOOD
GE16186	10.479	GOOD
GE16188	10.559	GOOD
GE16189	1.81	GOOD
GE16190	0.155	EMPTY
GE16191	3.355	GOOD
GE16192	5.242	GOOD
GE16193	25.586	GOOD
GE16194	5.927	GOOD
GE16195	18.923	GOOD
GE16196	5.079	GOOD
GE16197	15.484	GOOD
GE16198	29.707	GOOD
GE16199	6.179	GOOD
GE16200	51.968	GOOD
GE16201	10.332	GOOD
GE16202	1.545	GOOD
GE16203	4.339	GOOD
GE16205	0.497	GOOD
GE16206	16.734	GOOD
GE16207	9.812	GOOD
GE16208	5.312	GOOD
GE16209	20.268	GOOD
GE16210	4.01	GOOD
GE16211	7.962	GOOD
GE16213	24.769	GOOD
GE16214	0.078	EMPTY
GE16215	2.687	GOOD
GE16216	16.882	GOOD
GE16217	1.299	GOOD
GE16218	9.658	GOOD
GE16219	16.687	GOOD
GE16220	15.506	GOOD
GE16221	2.159	GOOD
GE16222	9.498	GOOD
GE16223	2.575	GOOD
GE16224	0.071	EMPTY
GE16225	0.806	GOOD
GE16227	16.562	GOOD
GE16229	1.579	GOOD
GE16230	3.137	GOOD
GE16231	9.948	GOOD
GE16232	1.592	GOOD
GE16233	0.534	GOOD
GE16235	0.824	GOOD
GE16236	3.34	GOOD
GE16237	9.915	GOOD
GE16238	26.343	GOOD
GE16240	19.998	GOOD
GE16241	3.606	GOOD
GE16242	6.328	GOOD
GE16243	10.265	GOOD
GE16245	NA	MSR
GE16246	2.26	GOOD
GE16247	NA	MSR
GE16248	0.485	GOOD
GE16249	16.486	GOOD
GE16250	5.847	GOOD
GE16251	0.226	EMPTY
GE16252	5.006	GOOD
GE16253	2.508	GOOD
GE16254	12.065	GOOD
GE16255	0.8	GOOD
GE16256	0.691	GOOD
GE16257	2.306	GOOD
GE16258	4.8	GOOD
GE16259	9.769	GOOD
GE16260	4.484	GOOD
